alpha_C,alpha_rho,alpha_F,alpha_Q,alpha_eta,candidate_id,mean_mcc,worst_mcc,mean_recall,worst_recall,mean_frr,worst_frr,overall_fold_mean_mcc,overall_fold_worst_mcc,overall_fold_mean_recall,overall_fold_worst_recall,overall_fold_mean_frr,overall_fold_worst_frr,validation_view_count,feasible
0.5629701172412541,0.017191305777305904,0.009538834358170094,0.3760626664513098,0.034237076171959896,68,0.8030666521581755,0.7459406158698916,0.7977960482615425,0.6915422885572139,0.02356494362405478,0.03219315895372234,0.8027934618215354,0.7887730694411664,0.7977960482615426,0.7835820895522388,0.02353611045118837,0.025050100200400802,2,0
0.005779635375156962,0.3444071051661282,0.09569603265127402,0.32217927867540724,0.2319379481320336,69,0.6830756052946845,0.5083456471850505,0.6399774305788789,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6925024060139083,0.6778313816573831,0.6399774305788788,0.6188118811881188,0.023335709649585163,0.02404809619238477,2,0
0.04259439562581485,0.2251661080878328,0.0774269583346027,0.5319603072197658,0.12285223073198372,70,0.6882678474157197,0.512782087162804,0.6464755430766957,0.38308457711442784,0.02336534282565159,0.03219315895372234,0.6972223670806451,0.6814914672054999,0.6464755430766957,0.6237623762376238,0.023335709649585163,0.02404809619238477,2,0
0.2997800845061224,0.03889044168685215,0.03415611319276637,0.4070921828263115,0.22008117778794756,71,0.6898143794910687,0.5139036004502942,0.6489606423328901,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6984060217398798,0.6778313816573831,0.64896064233289,0.6188118811881188,0.02353611045118837,0.025050100200400802,2,0
0.07616486996401314,0.05431118612523199,0.6244346396055407,0.18676498886983084,0.05832431543538345,72,0.6651020072243301,0.4824526048219118,0.6181133785020293,0.3582089552238806,0.02356494362405478,0.03219315895372234,0.6757149908685591,0.6481321162945154,0.6181133785020293,0.5792079207920792,0.02353611045118837,0.025050100200400802,2,0
0.038841373553355825,0.16206286467883962,0.2921014056517956,0.17561106884370822,0.3313832872723009,73,0.6493214901584211,0.5133147105385932,0.5896890435312188,0.3880597014925373,0.02346514322485319,0.03219315895372234,0.6548323093025933,0.6443645646241863,0.5896890435312188,0.5742574257425742,0.023435910050386765,0.024549098196392786,2,0
0.2313965278928557,0.05651763480508601,0.4342279647731304,0.1808741397581823,0.09698373277074544,74,0.686425265372218,0.5139036004502942,0.6439778306188828,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6948028353694558,0.6812508818888464,0.6439778306188828,0.6237623762376238,0.02353611045118837,0.025050100200400802,2,0
0.19533757510263242,0.45079649397908744,0.2641072006453152,0.021812109823360747,0.06794662044960408,75,0.6574490655137781,0.5139036004502942,0.6011699677430429,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6631240486461348,0.6477551896134062,0.6011699677430429,0.5841584158415841,0.02353611045118837,0.025050100200400802,2,0
0.08002403785353128,0.14928706517403273,0.13648144840727736,0.008477002667957126,0.6257304458972017,76,0.6487200730084222,0.5139036004502942,0.5886789425211177,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6537646742226633,0.6443645646241863,0.5886789425211177,0.5742574257425742,0.02353611045118837,0.025050100200400802,2,0
0.03437007114191178,0.3255616777499969,0.5253100908802673,0.09913290243625457,0.01562525779156956,77,0.6477413045260717,0.5083456471850505,0.5882189711508464,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6540301756891854,0.6443645646241863,0.5882189711508464,0.5742574257425742,0.023335709649585163,0.02404809619238477,2,0
0.40349642778813216,0.18185757892248602,0.04007308672584803,0.06056684100931802,0.31400606555421584,78,0.6835164005648544,0.5139036004502942,0.6395174592086075,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6915333049349117,0.6741600899719062,0.6395174592086075,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.16535479641663164,0.2766657014507484,0.1171257069917346,0.035073023915956215,0.405780771224929,79,0.6546864853613121,0.5139036004502942,0.5971871067703786,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6601313055909661,0.6443645646241863,0.5971871067703786,0.5742574257425742,0.02353611045118837,0.025050100200400802,2,0
0.027151434279045594,0.07459240271709268,0.3052328566775265,0.254683923709003,0.33833938261733243,80,0.6830370721963174,0.5177137723315236,0.6384898191311669,0.39303482587064675,0.02346514322485319,0.03219315895372234,0.691101715424075,0.6741600899719062,0.6384898191311669,0.6138613861386139,0.023435910050386765,0.024549098196392786,2,0
0.09282606356723294,0.03600410593444667,0.5949455751028324,0.08836009946420782,0.1878641559312801,81,0.6320705364742389,0.4824526048219118,0.5698125782727528,0.3582089552238806,0.02356494362405478,0.03219315895372234,0.639325138303994,0.6137408146278727,0.5698125782727527,0.5346534653465347,0.02353611045118837,0.025050100200400802,2,0
0.2533361288386849,0.12884070084727825,0.10198832724005637,0.4461642141718643,0.06967062890211631,82,0.6939712731105412,0.5139036004502942,0.6549486291912774,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.7027579942211972,0.6851405181900179,0.6549486291912774,0.6287128712871287,0.02353611045118837,0.025050100200400802,2,0
0.2503657364111823,0.27986872622004405,0.08236334463577483,0.10785740641471808,0.2795447863182808,83,0.6791561167442327,0.5139036004502942,0.6330119579122091,0.39303482587064675,0.02356494362405478,0.03219315895372234,0.6867878822810372,0.6741600899719062,0.6330119579122092,0.6138613861386139,0.02353611045118837,0.025050100200400802,2,0
0.00512907907900396,0.12353417722184186,0.22350742600524623,0.331014307277413,0.316815010416495,84,0.679314641891778,0.5083456471850505,0.6345044952256419,0.3781094527363184,0.02336534282565159,0.03219315895372234,0.6884861355785525,0.6704774171343885,0.634504495225642,0.6089108910891089,0.023335709649585163,0.02404809619238477,2,0
