architecture,TP,FP,TN,FN,trust_precision,malicious_revocation_recall,false_revocation_rate,malicious_acceptance_rate,specificity,trust_f1,mcc,detection_latency_p95_ms,qualification_latency_p95_ms,consensus_latency_p95_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ledger_consistency_delay_p95_ms,messages_total,messages_per_decision,bytes_total,bytes_per_decision,retransmissions,mean_queue_delay_ms,packet_delivery_ratio,consensus_success_rate,consensus_liveness_failures,safety_violations,view_changes,ledger_blocks,ledger_consistent,state_recoveries,false_revocations_from_compromise,runtime_seconds,seed,topology,cpu_time_seconds,peak_memory_kb,fault_activated_count,semantic_invalid_proposals,validator_recheck_failures,evidence_guard_checks,evidence_guard_rejections
distributed_extension_false_accusation_rsu,21,4,113,5,0.84,0.8076923076923077,0.0341880341880341,0.1923076923076923,0.9658119658119658,0.8235294117647058,0.7854730962509707,8000.0,14695.68945778926,201.0763077741302,14276.29101028175,14777.17268183558,14927.81427701608,15.45979764027834,10218,71.45454545454545,13851936,96866.68531468532,180,5489.893773024115,0.9823840281855548,1.0,0,0,0,25,1,0,0,5.490307600004599,1010,intersection,5.296875,9903.876953125,0,0,0,0,0
distributed_extension_concealment_rsu,15,2,115,11,0.8823529411764706,0.5769230769230769,0.017094017094017,0.4230769230769231,0.9829059829059827,0.6976744186046512,0.6671527950594205,8000.0,14360.561746614454,124.75373476351308,14225.677657058028,14452.694291222462,14573.304384617048,13.739037627772175,9561,66.86013986013987,10122720,70788.25174825174,167,5480.905496688282,0.9825332078234494,1.0,0,0,0,17,1,0,0,3.9874086000054376,1010,intersection,3.953125,9459.46484375,0,0,0,0,0
distributed_extension_malicious_validator,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14736.688803789297,202.48546715945287,14360.52720012313,14811.83087777469,14911.565876903462,14.641270935516104,9680,67.6923076923077,12942304,90505.62237762238,168,5367.143375126018,0.9826446280991736,1.0,0,0,4,23,1,0,0,5.270477599988226,1010,intersection,5.171875,9435.8037109375,4,4,0,0,0
distributed_extension_guard_honest,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14689.141563266016,203.4472081681457,14282.225682516457,14772.005405204776,14916.8709556054,15.317991464135616,9668,67.60839160839161,13272832,92817.006993007,168,5358.717347418474,0.9826230864708316,1.0,0,0,0,23,1,0,0,5.473954300003243,1010,intersection,5.40625,9432.9169921875,0,0,0,94,0
distributed_extension_guard_false_accusation_rsu,21,2,115,5,0.9130434782608696,0.8076923076923077,0.017094017094017,0.1923076923076923,0.9829059829059827,0.8571428571428572,0.8300054323396717,8000.0,14669.301980955732,193.3614332252844,14285.24243088151,14748.803120993873,14817.51885774446,15.770180643758636,10148,70.96503496503496,13361920,93440.0,180,5522.147879458456,0.9822625147812376,1.0,0,0,0,23,1,0,0,5.626566199993249,1010,intersection,5.609375,9873.451171875,0,0,0,105,2
distributed_extension_honest,20,2,115,5,0.9090909090909092,0.8,0.017094017094017,0.2,0.9829059829059827,0.8510638297872342,0.824082295108704,8000.0,14420.344609690652,141.84831722703774,14210.3910855077,14513.05377748294,14529.27636454288,16.499280263363048,4327,30.47183098591549,5885344,41446.08450704225,90,3993.7595294546986,0.979200369771204,1.0,0,0,0,22,1,0,0,2.6528822999971453,1001,grid,2.609375,4862.18359375,0,0,0,0,0
distributed_extension_false_accusation_rsu,20,3,114,5,0.8695652173913043,0.8,0.0256410256410256,0.2,0.9743589743589745,0.8333333333333333,0.8005120477030612,8000.0,14424.402454986748,221.75289886199272,14222.65005732224,14532.334395187758,14544.725389047617,16.334432058904014,4845,34.11971830985915,6342400,44664.788732394365,105,3987.723355230388,0.978328173374613,1.0,0,0,0,23,1,0,0,2.809666400004062,1001,grid,2.78125,5260.3544921875,0,0,0,0,0
distributed_extension_concealment_rsu,14,2,115,11,0.875,0.56,0.017094017094017,0.44,0.9829059829059827,0.6829268292682927,0.6539466193654604,8000.0,14268.050950825038,117.04307728093345,14163.848954238756,14349.695991759529,14444.964887219012,15.838108086963842,4216,29.690140845070424,4658080,32803.380281690144,89,4123.825072115234,0.9788899430740038,1.0,0,0,0,16,1,0,0,2.4831542000029003,1001,grid,2.46875,4932.693359375,0,0,0,0,0
distributed_extension_malicious_validator,20,2,115,5,0.9090909090909092,0.8,0.017094017094017,0.2,0.9829059829059827,0.8510638297872342,0.824082295108704,8000.0,14551.131038589048,257.03837965561803,14304.462836387704,14750.004612967934,14988.830935754057,15.790236521474911,4348,30.61971830985916,5997600,42236.619718309856,90,4032.376407975147,0.9793008279668812,1.0,0,0,7,22,1,0,0,2.6635275000007823,1001,grid,2.65625,4957.162109375,7,7,0,0,0
distributed_extension_guard_honest,13,2,115,12,0.8666666666666667,0.52,0.017094017094017,0.48,0.9829059829059827,0.65,0.6231638438658651,8000.0,14392.799114907595,89.08717914286083,14157.338587821,14489.42725814604,14540.98325745262,15.8457875780428,4079,28.725352112676056,4364768,30737.802816901407,87,4073.080228698974,0.9786712429517038,1.0,0,0,0,15,1,0,0,2.0558140000066487,1001,grid,2.046875,4777.513671875,0,0,0,37,7
distributed_extension_guard_false_accusation_rsu,13,2,115,12,0.8666666666666667,0.52,0.017094017094017,0.48,0.9829059829059827,0.65,0.6231638438658651,8000.0,14343.361403820692,97.8328839621973,14150.966578519316,14445.545503813451,14512.1342868177,16.484924488555563,4556,32.08450704225352,4696544,33074.25352112676,96,4084.983256305664,0.9789288849868304,1.0,0,0,0,15,1,0,0,2.17636759999732,1001,grid,2.171875,5199.791015625,0,0,0,38,8
distributed_extension_honest,22,2,114,4,0.9166666666666666,0.8461538461538461,0.0172413793103448,0.1538461538461538,0.9827586206896552,0.8799999999999999,0.8554166822375315,8000.0,14494.192370263483,128.4678899379148,14232.282184367445,14587.667979324728,14653.501830833386,17.55992788045155,4367,30.753521126760564,6265312,44121.91549295775,99,4043.584003235421,0.9773299748110832,1.0,0,0,0,24,1,0,0,2.7746738999994704,1002,grid,2.765625,4830.9765625,0,0,0,0,0
distributed_extension_false_accusation_rsu,22,2,114,4,0.9166666666666666,0.8461538461538461,0.0172413793103448,0.1538461538461538,0.9827586206896552,0.8799999999999999,0.8554166822375315,8000.0,14492.110786131312,133.9763775313862,14223.88059109404,14592.323386980006,14683.848374580864,15.61580591805658,4845,34.11971830985915,6719264,47318.76056338028,113,4070.26649139184,0.9766769865841072,1.0,0,0,0,24,1,0,0,2.881732099995133,1002,grid,2.890625,5259.3828125,0,0,0,0,0
distributed_extension_concealment_rsu,16,2,114,10,0.8888888888888888,0.6153846153846154,0.0172413793103448,0.3846153846153846,0.9827586206896552,0.7272727272727274,0.6953024656669482,8000.0,14356.18925356823,109.81928900252488,14189.011387658978,14485.282341058268,14487.0939158033,15.134758239874907,4257,29.97887323943662,5409984,38098.47887323944,95,4178.907806911258,0.9776838148931172,1.0,0,0,0,18,1,0,0,2.372465500011458,1002,grid,2.328125,4800.4306640625,0,0,0,0,0
distributed_extension_malicious_validator,22,2,114,4,0.9166666666666666,0.8461538461538461,0.0172413793103448,0.1538461538461538,0.9827586206896552,0.8799999999999999,0.8554166822375315,8000.0,14626.689048485152,224.95096839663333,14321.732145460455,14779.837953176018,14818.42539904299,14.070427430068122,4386,30.88732394366197,6250592,44018.25352112676,100,4071.462573639352,0.9772001823985408,1.0,0,0,6,24,1,0,0,2.793158200001926,1002,grid,2.78125,4766.0478515625,6,6,0,0,0
distributed_extension_guard_honest,13,2,114,13,0.8666666666666667,0.5,0.0172413793103448,0.5,0.9827586206896552,0.6341463414634146,0.6074327681597307,8000.0,14537.9076864518,148.98199445614887,14175.43413617136,14627.360253003975,14713.434622724431,15.225136623265454,4045,28.485915492957748,4780960,33668.7323943662,92,4141.917571272554,0.97725587144623,1.0,0,0,0,15,1,0,0,2.198407900010352,1002,grid,2.140625,4649.42578125,0,0,0,42,9
distributed_extension_guard_false_accusation_rsu,13,2,114,13,0.8666666666666667,0.5,0.0172413793103448,0.5,0.9827586206896552,0.6341463414634146,0.6074327681597307,8000.0,14470.736079606682,143.5982435533602,14193.081413109496,14590.91952510146,14730.243812876764,14.455408769038767,4521,31.838028169014084,5183072,36500.50704225352,104,4160.531965764453,0.9769962397699624,1.0,0,0,0,15,1,0,0,2.317382699999144,1002,grid,2.3125,5100.9462890625,0,0,0,42,9
distributed_extension_honest,21,2,113,4,0.9130434782608696,0.84,0.017391304347826,0.16,0.982608695652174,0.8749999999999999,0.8502670936332695,8049.999999999983,14429.305079891506,340.40294740650234,14243.451020655464,14515.20512901854,14631.033741264351,14.951885565459476,4278,30.557142857142857,6121536,43725.25714285715,77,4099.5123657534605,0.9820009350163628,1.0,0,0,0,23,1,0,0,2.702432799997041,1003,grid,2.6875,4691.48046875,0,0,0,0,0
distributed_extension_false_accusation_rsu,21,2,113,4,0.9130434782608696,0.84,0.017391304347826,0.16,0.982608695652174,0.8749999999999999,0.8502670936332695,8049.999999999983,14428.810240808414,323.50638895766195,14234.630217073664,14505.806451529414,14631.74106604038,14.965540077657025,4748,33.91428571428571,6425664,45897.6,87,4143.156663343572,0.98167649536647,1.0,0,0,0,23,1,0,0,2.8129883000074187,1003,grid,2.765625,5137.771484375,0,0,0,0,0
distributed_extension_concealment_rsu,13,2,113,12,0.8666666666666667,0.52,0.017391304347826,0.48,0.982608695652174,0.65,0.6223694787792393,8049.999999999983,14284.309641865682,103.3801450394996,14155.768165447029,14366.889677930452,14454.45502610248,15.186138956238793,4093,29.235714285714284,4730048,33786.05714285714,72,4298.693473838621,0.982408990960176,1.0,0,0,0,15,1,0,0,2.1565048999909777,1003,grid,2.15625,4686.5224609375,0,0,0,0,0
distributed_extension_malicious_validator,21,2,113,4,0.9130434782608696,0.84,0.017391304347826,0.16,0.982608695652174,0.8749999999999999,0.8502670936332695,8049.999999999983,14535.771614061854,421.6999924367855,14321.52719275588,14720.11709850052,14857.821435532922,14.95208388633813,4297,30.692857142857143,6108992,43635.65714285714,78,4122.555136383527,0.9818478007912496,1.0,0,0,6,23,1,0,0,2.924027000000933,1003,grid,2.828125,4696.2255859375,6,6,0,0,0
distributed_extension_guard_honest,13,2,113,12,0.8666666666666667,0.52,0.017391304347826,0.48,0.982608695652174,0.65,0.6223694787792393,8049.999999999983,14342.682200126092,119.4806514821941,14152.590800756989,14433.495736192335,14527.293991441937,15.057241688380074,3992,28.51428571428572,4633216,33094.4,71,4256.407729152995,0.9822144288577156,1.0,0,0,0,15,1,0,0,2.2727885999920545,1003,grid,2.25,4591.521484375,0,0,0,45,8
distributed_extension_guard_false_accusation_rsu,13,2,113,12,0.8666666666666667,0.52,0.017391304347826,0.48,0.982608695652174,0.65,0.6223694787792393,8049.999999999983,14356.778708258242,112.5611126349518,14155.728447293712,14445.422347670185,14536.516579481677,15.895372697396931,4465,31.892857142857142,5023392,35881.37142857143,84,4287.089804050207,0.9811870100783876,1.0,0,0,0,15,1,0,0,2.2998122999997577,1003,grid,2.28125,5038.2138671875,0,0,0,45,8
distributed_extension_honest,21,2,112,5,0.9130434782608696,0.8076923076923077,0.0175438596491228,0.1923076923076923,0.9824561403508772,0.8571428571428572,0.8292604293282203,8049.999999999983,14410.516412871331,125.37317288687927,14207.031411973643,14476.69917190248,14585.9573676785,14.21667415918222,4144,29.6,5732672,40947.65714285714,73,4020.161975315646,0.98238416988417,1.0,0,0,0,23,1,0,0,2.5915176999988034,1004,grid,2.546875,4571.412109375,0,0,0,0,0
distributed_extension_false_accusation_rsu,21,2,112,5,0.9130434782608696,0.8076923076923077,0.0175438596491228,0.1923076923076923,0.9824561403508772,0.8571428571428572,0.8292604293282203,8049.999999999983,14444.763486090513,138.75541933441545,14223.98135726346,14511.578024769491,14597.244499249437,16.258006475877092,4610,32.92857142857143,6103040,43593.142857142855,83,4053.002405660629,0.981995661605206,1.0,0,0,0,23,1,0,0,2.714947899992694,1004,grid,2.671875,5012.1796875,0,0,0,0,0
distributed_extension_concealment_rsu,14,2,112,12,0.875,0.5384615384615384,0.0175438596491228,0.4615384615384615,0.9824561403508772,0.6666666666666667,0.6367036835834189,8049.999999999983,14240.301393411082,117.46405985828544,14151.641481160435,14317.410674084516,14415.465506943105,14.333000824382935,4001,28.57857142857143,4407488,31482.057142857146,71,4202.3217674911175,0.9822544363909024,1.0,0,0,0,16,1,0,0,2.048663299996406,1004,grid,2.0,4571.2783203125,0,0,0,0,0
distributed_extension_malicious_validator,21,2,112,5,0.9130434782608696,0.8076923076923077,0.0175438596491228,0.1923076923076923,0.9824561403508772,0.8571428571428572,0.8292604293282203,8049.999999999983,14751.629564675935,223.900234387932,14368.853677963558,14925.629312216814,15068.03096373941,14.615673809321091,4172,29.8,5727264,40909.02857142857,74,4074.592118160692,0.9822627037392138,1.0,0,0,9,23,1,0,0,2.5806749000039417,1004,grid,2.484375,4562.775390625,9,9,0,0,0
distributed_extension_guard_honest,15,2,112,11,0.8823529411764706,0.5769230769230769,0.0175438596491228,0.4230769230769231,0.9824561403508772,0.6976744186046512,0.6659910764687611,8049.999999999983,14316.214061259056,109.39851384917884,14148.96433010152,14409.398773449262,14438.973289958103,15.314294419819417,3931,28.07857142857143,4891104,34936.45714285714,70,4133.282993304102,0.982192826252862,1.0,0,0,0,17,1,0,0,2.340917599998648,1004,grid,2.21875,4484.2158203125,0,0,0,46,6
distributed_extension_guard_false_accusation_rsu,15,2,112,11,0.8823529411764706,0.5769230769230769,0.0175438596491228,0.4230769230769231,0.9824561403508772,0.6976744186046512,0.6659910764687611,8049.999999999983,14317.623843295396,118.30719503027464,14141.001911514031,14425.729648930204,14440.130351761458,14.311256748618462,4395,31.392857142857142,5235872,37399.08571428571,78,4155.267931276744,0.9822525597269623,1.0,0,0,0,17,1,0,0,2.4169611999968765,1004,grid,2.265625,4927.0908203125,0,0,0,46,6
distributed_extension_honest,22,2,113,4,0.9166666666666666,0.8461538461538461,0.017391304347826,0.1538461538461538,0.982608695652174,0.8799999999999999,0.8551989444231628,8000.0,14497.727248828442,130.93285088994296,14222.597597922912,14589.639041181965,14692.118605295713,15.077754555935206,4455,31.595744680851062,6457408,45797.21985815603,91,4183.6236065148505,0.9795735129068462,1.0,0,0,0,24,1,0,0,2.813144400002784,1005,grid,2.625,4793.98828125,0,0,0,0,0
distributed_extension_false_accusation_rsu,22,3,112,4,0.88,0.8461538461538461,0.0260869565217391,0.1538461538461538,0.9739130434782608,0.8627450980392156,0.8326948386223194,8000.0,14521.36156000477,214.35805491574743,14237.360062467453,14615.945883605526,14696.186730225323,15.156890903911345,4956,35.148936170212764,6923296,49101.39007092199,97,4145.920709448117,0.9804277643260694,1.0,0,0,0,25,1,0,0,2.989495399990119,1005,grid,2.875,5246.455078125,0,0,0,0,0
distributed_extension_concealment_rsu,16,2,113,10,0.8888888888888888,0.6153846153846154,0.017391304347826,0.3846153846153846,0.982608695652174,0.7272727272727274,0.6949332827327849,8000.0,14346.172344751923,123.54408151868964,14174.36707527529,14506.67702443138,14550.78725162034,15.4382782796846,4347,30.829787234042552,5603424,39740.59574468085,89,4317.995061081768,0.9795261099608926,1.0,0,0,0,18,1,0,0,2.4086870000028284,1005,grid,2.390625,4824.52734375,0,0,0,0,0
distributed_extension_malicious_validator,22,2,113,4,0.9166666666666666,0.8461538461538461,0.017391304347826,0.1538461538461538,0.982608695652174,0.8799999999999999,0.8551989444231628,8000.0,14681.141505487356,246.4251066976656,14328.688681510985,14914.9137563288,14946.497410528073,14.335047189040928,4479,31.76595744680851,6364768,45140.19858156028,91,4222.554386586774,0.9796829649475328,1.0,0,0,8,24,1,0,0,2.8241961000021547,1005,grid,2.75,4799.60546875,8,8,0,0,0
distributed_extension_guard_honest,15,2,113,11,0.8823529411764706,0.5769230769230769,0.017391304347826,0.4230769230769231,0.982608695652174,0.6976744186046512,0.6663847403433142,8000.0,14412.678027043516,119.33580766914672,14156.311658323502,14521.494009338783,14644.09177592133,14.640378443652937,4205,29.822695035460992,5009280,35526.8085106383,86,4269.585370148455,0.9795481569560048,1.0,0,0,0,17,1,0,0,2.321808599997894,1005,grid,2.328125,4715.2421875,0,0,0,48,7
distributed_extension_guard_false_accusation_rsu,15,2,113,11,0.8823529411764706,0.5769230769230769,0.017391304347826,0.4230769230769231,0.982608695652174,0.6976744186046512,0.6663847403433142,8000.0,14466.194533901778,141.7403325718325,14163.982875183734,14552.88480760325,14661.75243188709,19.18676463814108,4671,33.12765957446808,5425056,38475.57446808511,92,4249.358465668905,0.9803040034253908,1.0,0,0,0,17,1,0,0,2.520758900005603,1005,grid,2.5,5470.412109375,0,0,0,51,8
distributed_extension_honest,19,2,114,5,0.9047619047619048,0.7916666666666666,0.0172413793103448,0.2083333333333333,0.9827586206896552,0.8444444444444444,0.8173931859663852,8049.999999999983,14412.916088878326,224.8352493150492,14204.41590808001,14533.539888053476,14616.909048165397,16.276108762454555,4265,30.464285714285715,5902816,42162.97142857143,85,3926.1990603389377,0.9800703399765534,1.0,0,0,0,21,1,0,0,2.580432100003236,1006,grid,2.5625,4842.9755859375,0,0,0,0,0
distributed_extension_false_accusation_rsu,19,3,113,5,0.8636363636363636,0.7916666666666666,0.0258620689655172,0.2083333333333333,0.9741379310344828,0.8260869565217391,0.7930493998827632,8049.999999999983,14412.382586608504,237.66917067237537,14213.86190435814,14521.929188753906,14545.39438225164,16.10826145794313,4773,34.09285714285714,6151456,43938.97142857143,94,3976.900717211276,0.9803058872826316,1.0,0,0,0,22,1,0,0,2.728178100005607,1006,grid,2.703125,5233.8369140625,0,0,0,0,0
distributed_extension_concealment_rsu,13,2,114,11,0.8666666666666667,0.5416666666666666,0.0172413793103448,0.4583333333333333,0.9827586206896552,0.6666666666666667,0.6390246399173165,8049.999999999983,14291.856736704003,93.01108670959972,14143.984056997951,14380.159633050162,14478.994742182924,15.16462399630427,4149,29.63571428571429,4473344,31952.457142857143,83,4057.3879406824494,0.97999517956134,1.0,0,0,0,15,1,0,0,2.0512030999962008,1006,grid,2.015625,4750.8818359375,0,0,0,0,0
distributed_extension_malicious_validator,19,2,114,5,0.9047619047619048,0.7916666666666666,0.0172413793103448,0.2083333333333333,0.9827586206896552,0.8444444444444444,0.8173931859663852,8049.999999999983,14542.150467099113,193.6041541535971,14341.730447044654,14733.467217575502,14802.774052034736,15.8424733822784,4283,30.59285714285714,5712128,40800.91428571429,85,3958.783914269805,0.9801540975951436,1.0,0,0,6,21,1,0,0,2.5963539999938803,1006,grid,2.5,4731.5166015625,6,6,0,0,0
distributed_extension_guard_honest,13,2,114,11,0.8666666666666667,0.5416666666666666,0.0172413793103448,0.4583333333333333,0.9827586206896552,0.6666666666666667,0.6390246399173165,8049.999999999983,14340.813616709109,85.15903292825224,14146.19771660236,14442.803026992746,14492.56347883891,15.911840786995407,4052,28.942857142857143,4196768,29976.914285714287,82,4014.767531023379,0.9797630799605134,1.0,0,0,0,15,1,0,0,2.0172356999974,1006,grid,2.03125,4624.373046875,0,0,0,35,6
distributed_extension_guard_false_accusation_rsu,13,2,114,11,0.8666666666666667,0.5416666666666666,0.0172413793103448,0.4583333333333333,0.9827586206896552,0.6666666666666667,0.6390246399173165,8049.999999999983,14369.24725213063,88.75004186642028,14149.507649587293,14468.99541438764,14525.645907933418,16.849277292748607,4522,32.3,4573696,32669.257142857143,88,4095.526392559309,0.9805395842547544,1.0,0,0,0,15,1,0,0,2.091815699997824,1006,grid,2.078125,5073.63671875,0,0,0,36,7
distributed_extension_honest,18,2,112,7,0.9,0.72,0.0175438596491228,0.28,0.9824561403508772,0.7999999999999999,0.7686934219071898,8099.999999999994,14327.368350313936,118.22780336617188,14193.232704073363,14432.357680030029,14481.616285209728,15.131357104810306,4096,29.467625899280577,4952832,35631.88489208633,95,4271.719083248571,0.976806640625,1.0,0,0,0,20,1,0,0,2.235014700010652,1007,grid,2.203125,4547.005859375,0,0,0,0,0
distributed_extension_false_accusation_rsu,18,2,112,7,0.9,0.72,0.0175438596491228,0.28,0.9824561403508772,0.7999999999999999,0.7686934219071898,8099.999999999994,14340.029375934984,125.7468743554238,14193.273125933929,14448.697469484085,14475.166120773754,14.585306862891835,4559,32.798561151079134,5328736,38336.23021582734,102,4220.643802223426,0.9776266725159026,1.0,0,0,0,20,1,0,0,2.348127999997814,1007,grid,2.328125,4990.8876953125,0,0,0,0,0
distributed_extension_concealment_rsu,14,2,112,11,0.875,0.56,0.0175438596491228,0.44,0.9824561403508772,0.6829268292682927,0.652791532613637,8099.999999999994,14245.162782252622,183.1671868253677,14171.238529154678,14346.668838316922,14385.820351237991,13.213670649948384,4054,29.16546762589928,4302336,30952.057553956834,93,4360.96060527366,0.9770596941292552,1.0,0,0,0,16,1,0,0,1.9522506999928737,1007,grid,1.921875,4597.421875,0,0,0,0,0
distributed_extension_malicious_validator,18,2,112,7,0.9,0.72,0.0175438596491228,0.28,0.9824561403508772,0.7999999999999999,0.7686934219071898,8099.999999999994,14396.59516381119,247.94193090506505,14237.86509486305,14678.09857829786,14787.56039622853,15.482477933347385,4111,29.575539568345324,5119808,36833.15107913669,95,4303.06075604345,0.9768912673315496,1.0,0,0,5,20,1,0,0,2.243120600003749,1007,grid,2.21875,4550.6455078125,5,5,0,0,0
distributed_extension_guard_honest,12,2,112,13,0.8571428571428571,0.48,0.0175438596491228,0.52,0.9824561403508772,0.6153846153846153,0.5901656876226521,8099.999999999994,14300.74616661779,90.52996775786572,14170.057612632085,14379.215302986602,14446.071936129412,12.98313223592693,3879,27.906474820143885,3977888,28617.89928057554,88,4334.887406760586,0.977313740654808,1.0,0,0,0,14,1,0,0,1.8537822999933269,1007,grid,1.859375,4477.4462890625,0,0,0,30,6
distributed_extension_guard_false_accusation_rsu,12,2,112,13,0.8571428571428571,0.48,0.0175438596491228,0.52,0.9824561403508772,0.6153846153846153,0.5901656876226521,8099.999999999994,14287.202327654744,96.78651019776918,14154.96570967596,14364.718308746573,14430.128197487207,14.822736694926771,4344,31.25179856115108,4348672,31285.41007194245,97,4267.646386567524,0.977670349907919,1.0,0,0,0,14,1,0,0,1.9620698999933663,1007,grid,1.921875,4922.166015625,0,0,0,30,6
distributed_extension_honest,22,2,114,3,0.9166666666666666,0.88,0.0172413793103448,0.12,0.9827586206896552,0.8979591836734694,0.8767782234125103,8000.0,14518.124545494587,133.83996562478032,14227.087801796417,14616.52180770746,14677.727163788464,16.203509857886186,4396,31.177304964539008,6338144,44951.37588652482,87,4139.0979292588845,0.9802092811646952,1.0,0,0,0,24,1,0,0,2.7544032000005245,1008,grid,2.71875,4739.4609375,0,0,0,0,0
distributed_extension_false_accusation_rsu,22,3,113,3,0.88,0.88,0.0258620689655172,0.12,0.9741379310344828,0.88,0.8541379310344828,8000.0,14503.698561178817,214.6146501385755,14255.835866711166,14600.221792433718,14695.366831919897,15.383248333240823,4906,34.794326241134755,6723104,47681.58865248227,98,4139.481541538009,0.9800244598450876,1.0,0,0,0,25,1,0,0,2.96254529998987,1008,grid,2.90625,5199.70703125,0,0,0,0,0
distributed_extension_concealment_rsu,15,2,114,10,0.8823529411764706,0.6,0.0172413793103448,0.4,0.9827586206896552,0.7142857142857143,0.6835218504207581,8000.0,14296.471042972957,123.14861733917724,14169.996753775706,14394.318002675578,14487.486110879729,15.531968161506173,4250,30.141843971631207,4958912,35169.58865248227,86,4294.836630579584,0.979764705882353,1.0,0,0,0,17,1,0,0,2.2379673999967054,1008,grid,2.203125,4751.5078125,0,0,0,0,0
distributed_extension_malicious_validator,22,2,114,3,0.9166666666666666,0.88,0.0172413793103448,0.12,0.9827586206896552,0.8979591836734694,0.8767782234125103,8000.0,14629.659775981843,232.9916446168517,14307.878580251125,14791.929700973911,14827.239644355015,16.190692769114,4415,31.31205673758865,6213824,44069.67375886525,88,4165.250403674386,0.9800679501698756,1.0,0,0,6,24,1,0,0,2.754728799991426,1008,grid,2.71875,4744.0185546875,6,6,0,0,0
distributed_extension_guard_honest,14,2,114,11,0.875,0.56,0.0172413793103448,0.44,0.9827586206896552,0.6829268292682927,0.6535679264489335,8000.0,14392.962712611205,122.3600097417128,14173.102508328975,14512.592643968748,14625.135748942965,15.730723450910313,4113,29.170212765957448,4803648,34068.425531914894,84,4287.097849590105,0.9795769511305616,1.0,0,0,0,16,1,0,0,2.2243293000065023,1008,grid,2.21875,4637.2080078125,0,0,0,41,8
distributed_extension_guard_false_accusation_rsu,14,2,114,11,0.875,0.56,0.0172413793103448,0.44,0.9827586206896552,0.6829268292682927,0.6535679264489335,8000.0,14367.658942641434,118.94233760378636,14164.049049207088,14483.132767534033,14585.014451378342,14.879096734376596,4583,32.50354609929078,5105312,36207.88652482269,90,4302.568243605427,0.9803622081605936,1.0,0,0,0,16,1,0,0,2.356973499991,1008,grid,2.34375,5073.3310546875,0,0,0,42,9
distributed_extension_honest,21,2,111,4,0.9130434782608696,0.84,0.0176991150442477,0.16,0.9823008849557522,0.8749999999999999,0.8498203870615759,8150.000000000005,14445.033996045304,132.62898030101977,14210.801853048875,14533.707528231706,14631.934655060742,16.246068931431523,4217,30.557971014492757,6276416,45481.27536231884,77,4215.175093607239,0.9817405738676784,1.0,0,0,0,23,1,0,0,2.7920212000026368,1009,grid,2.765625,4595.7001953125,0,0,0,0,0
distributed_extension_false_accusation_rsu,21,2,111,4,0.9130434782608696,0.84,0.0176991150442477,0.16,0.9823008849557522,0.8749999999999999,0.8498203870615759,8150.000000000005,14417.5152687622,133.87034284048835,14210.398717632408,14527.619049300114,14606.891709531506,16.89549065871887,4683,33.93478260869565,6570752,47614.14492753623,91,4227.694010693558,0.9805680119581464,1.0,0,0,0,23,1,0,0,2.9138170999940485,1009,grid,2.890625,5032.3857421875,0,0,0,0,0
distributed_extension_concealment_rsu,15,2,111,10,0.8823529411764706,0.6,0.0176991150442477,0.4,0.9823008849557522,0.7142857142857143,0.68240080481443,8150.000000000005,14331.153707205358,119.17020779753926,14163.05109601658,14455.719929030696,14459.388343242854,16.390903016315406,4103,29.731884057971016,5099968,36956.289855072464,73,4341.20901574719,0.982208140385084,1.0,0,0,0,17,1,0,0,2.2913855999941006,1009,grid,2.265625,4619.4873046875,0,0,0,0,0
distributed_extension_malicious_validator,21,2,111,4,0.9130434782608696,0.84,0.0176991150442477,0.16,0.9823008849557522,0.8749999999999999,0.8498203870615759,8150.000000000005,14551.087723108412,249.7848178992796,14325.406247108303,14665.235796698857,14847.464555841469,16.370742052295384,4236,30.695652173913043,6260192,45363.710144927536,78,4241.151583645571,0.9815864022662888,1.0,0,0,6,23,1,0,0,2.7850666000013007,1009,grid,2.671875,4600.1796875,6,6,0,0,0
distributed_extension_guard_honest,15,2,111,10,0.8823529411764706,0.6,0.0176991150442477,0.4,0.9823008849557522,0.7142857142857143,0.68240080481443,8150.000000000005,14351.5180354735,106.78188087941292,14159.39021622904,14443.48501668743,14498.657660980736,16.405832105741066,4001,28.99275362318841,5080448,36814.840579710144,71,4279.254480040854,0.9822544363909024,1.0,0,0,0,17,1,0,0,2.394241900008637,1009,grid,2.328125,4528.0302734375,0,0,0,47,6
distributed_extension_guard_false_accusation_rsu,15,2,111,10,0.8823529411764706,0.6,0.0176991150442477,0.4,0.9823008849557522,0.7142857142857143,0.68240080481443,8150.000000000005,14348.562536304911,111.59077118644376,14179.670609131172,14447.03674022826,14504.163790786251,16.390903016315406,4470,32.391304347826086,5488576,39772.289855072464,88,4287.648619077918,0.9803131991051454,1.0,0,0,0,17,1,0,0,2.48422529999516,1009,grid,2.328125,4965.798828125,0,0,0,47,6
