topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,message_type,messages,delivered,dropped,bytes_total,retransmissions,mean_queue_delay_ms
urban_roundabout,60,1007,distributed_density_honest,,LEDGER_REPLICATION,21,21,0,23520,0,0.0
urban_roundabout,60,1007,distributed_density_honest,,PREPARE,84,84,0,29568,0,0.0
urban_roundabout,60,1007,distributed_density_honest,,PRE_PREPARE,21,21,0,11424,0,0.0
urban_roundabout,60,1007,distributed_density_honest,,RSU_EVIDENCE_EXCHANGE,1854,1812,42,1305216,42,4929.638135297523
urban_roundabout,60,1007,distributed_density_honest,,RSU_READ_CACHE_SYNC,15,14,1,16800,1,0.0
urban_roundabout,60,1007,distributed_density_honest,,VPUFT_EVIDENCE_BUNDLE,23,21,2,467840,2,9.933350975887617
urban_roundabout,60,1007,centralized_remote_0ms_control,0.0,ATTESTATION_TO_SERVER,3179,3124,55,2238016,55,5577.056986473792
urban_roundabout,60,1007,centralized_remote_100ms,100.0,ATTESTATION_TO_SERVER,3179,3124,55,2238016,55,5577.056986473792
urban_roundabout,60,1008,distributed_density_honest,,COMMIT,84,84,0,29568,0,0.0
urban_roundabout,60,1008,distributed_density_honest,,LEDGER_REPLICATION,21,21,0,23520,0,0.0
urban_roundabout,60,1008,distributed_density_honest,,PREPARE,85,84,1,29920,1,0.07526011599076261
