topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,attack_type,cases,TP,FP,TN,FN,attack_recall,benign_false_revocation_rate
urban_roundabout,100,1007,centralized_remote_0ms_control,0.0,benign,163,0,0,163,0,,0.0
urban_roundabout,100,1007,centralized_remote_0ms_control,0.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1007,centralized_remote_0ms_control,0.0,false_denm,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1007,centralized_remote_0ms_control,0.0,mixed,8,0,0,2,6,0.0,0.0
urban_roundabout,100,1007,centralized_remote_0ms_control,0.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1007,centralized_remote_0ms_control,0.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1007,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1007,centralized_remote_100ms,100.0,benign,163,0,0,163,0,,0.0
urban_roundabout,100,1007,centralized_remote_100ms,100.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1007,centralized_remote_100ms,100.0,false_denm,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1007,centralized_remote_100ms,100.0,mixed,8,0,0,2,6,0.0,0.0
urban_roundabout,100,1007,centralized_remote_100ms,100.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1007,centralized_remote_100ms,100.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1007,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1007,distributed_density_honest,,benign,163,0,0,163,0,,0.0
urban_roundabout,100,1007,distributed_density_honest,,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1007,distributed_density_honest,,false_denm,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1007,distributed_density_honest,,mixed,8,0,0,2,6,0.0,0.0
urban_roundabout,100,1007,distributed_density_honest,,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1007,distributed_density_honest,,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1007,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1008,centralized_remote_0ms_control,0.0,benign,165,0,0,165,0,,0.0
urban_roundabout,100,1008,centralized_remote_0ms_control,0.0,certificate_tamper,3,3,0,0,0,1.0,
urban_roundabout,100,1008,centralized_remote_0ms_control,0.0,false_denm,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1008,centralized_remote_0ms_control,0.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1008,centralized_remote_0ms_control,0.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1008,centralized_remote_0ms_control,0.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1008,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1008,centralized_remote_100ms,100.0,benign,165,0,0,165,0,,0.0
urban_roundabout,100,1008,centralized_remote_100ms,100.0,certificate_tamper,3,3,0,0,0,1.0,
urban_roundabout,100,1008,centralized_remote_100ms,100.0,false_denm,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1008,centralized_remote_100ms,100.0,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1008,centralized_remote_100ms,100.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1008,centralized_remote_100ms,100.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1008,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1008,distributed_density_honest,,benign,165,0,0,165,0,,0.0
urban_roundabout,100,1008,distributed_density_honest,,certificate_tamper,3,3,0,0,0,1.0,
urban_roundabout,100,1008,distributed_density_honest,,false_denm,6,3,0,1,2,0.6,0.0
urban_roundabout,100,1008,distributed_density_honest,,mixed,7,0,0,1,6,0.0,0.0
urban_roundabout,100,1008,distributed_density_honest,,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1008,distributed_density_honest,,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1008,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1009,centralized_remote_0ms_control,0.0,benign,163,0,0,163,0,,0.0
urban_roundabout,100,1009,centralized_remote_0ms_control,0.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1009,centralized_remote_0ms_control,0.0,false_denm,5,2,0,1,2,0.5,0.0
urban_roundabout,100,1009,centralized_remote_0ms_control,0.0,mixed,11,0,0,3,8,0.0,0.0
urban_roundabout,100,1009,centralized_remote_0ms_control,0.0,position_offset,6,0,0,6,0,,0.0
urban_roundabout,100,1009,centralized_remote_0ms_control,0.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1009,centralized_remote_0ms_control,0.0,speed_offset,4,3,0,0,1,0.75,
urban_roundabout,100,1009,centralized_remote_100ms,100.0,benign,163,0,0,163,0,,0.0
urban_roundabout,100,1009,centralized_remote_100ms,100.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1009,centralized_remote_100ms,100.0,false_denm,5,2,0,1,2,0.5,0.0
urban_roundabout,100,1009,centralized_remote_100ms,100.0,mixed,11,0,0,3,8,0.0,0.0
urban_roundabout,100,1009,centralized_remote_100ms,100.0,position_offset,6,0,0,6,0,,0.0
urban_roundabout,100,1009,centralized_remote_100ms,100.0,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1009,centralized_remote_100ms,100.0,speed_offset,4,3,0,0,1,0.75,
urban_roundabout,100,1009,distributed_density_honest,,benign,163,0,0,163,0,,0.0
urban_roundabout,100,1009,distributed_density_honest,,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1009,distributed_density_honest,,false_denm,5,2,0,1,2,0.5,0.0
urban_roundabout,100,1009,distributed_density_honest,,mixed,11,0,0,3,8,0.0,0.0
urban_roundabout,100,1009,distributed_density_honest,,position_offset,6,0,0,6,0,,0.0
urban_roundabout,100,1009,distributed_density_honest,,replay,10,7,2,0,1,0.875,1.0
urban_roundabout,100,1009,distributed_density_honest,,speed_offset,4,3,0,0,1,0.75,
urban_roundabout,100,1010,centralized_remote_0ms_control,0.0,benign,164,0,0,164,0,,0.0
urban_roundabout,100,1010,centralized_remote_0ms_control,0.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1010,centralized_remote_0ms_control,0.0,false_denm,5,3,0,1,1,0.75,0.0
urban_roundabout,100,1010,centralized_remote_0ms_control,0.0,mixed,8,0,0,1,7,0.0,0.0
urban_roundabout,100,1010,centralized_remote_0ms_control,0.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1010,centralized_remote_0ms_control,0.0,replay,10,8,2,0,0,1.0,1.0
urban_roundabout,100,1010,centralized_remote_0ms_control,0.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1010,centralized_remote_100ms,100.0,benign,164,0,0,164,0,,0.0
urban_roundabout,100,1010,centralized_remote_100ms,100.0,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1010,centralized_remote_100ms,100.0,false_denm,5,3,0,1,1,0.75,0.0
urban_roundabout,100,1010,centralized_remote_100ms,100.0,mixed,8,0,0,1,7,0.0,0.0
urban_roundabout,100,1010,centralized_remote_100ms,100.0,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1010,centralized_remote_100ms,100.0,replay,10,8,2,0,0,1.0,1.0
urban_roundabout,100,1010,centralized_remote_100ms,100.0,speed_offset,6,4,0,1,1,0.8,0.0
urban_roundabout,100,1010,distributed_density_honest,,benign,164,0,0,164,0,,0.0
urban_roundabout,100,1010,distributed_density_honest,,certificate_tamper,4,3,0,1,0,1.0,0.0
urban_roundabout,100,1010,distributed_density_honest,,false_denm,5,3,0,1,1,0.75,0.0
urban_roundabout,100,1010,distributed_density_honest,,mixed,8,0,0,1,7,0.0,0.0
urban_roundabout,100,1010,distributed_density_honest,,position_offset,4,0,0,4,0,,0.0
urban_roundabout,100,1010,distributed_density_honest,,replay,10,8,2,0,0,1.0,1.0
urban_roundabout,100,1010,distributed_density_honest,,speed_offset,6,4,0,1,1,0.8,0.0
