seed,case_id,source_kind,attestations,independent_roots,correlated_reports_suppressed,suppression_rate
1007,case-1007-veh_010-w0005,rsu,95,15,80,0.8421052631578947
1007,case-1007-veh_010-w0005,vehicle_witness,248,120,128,0.5161290322580645
1007,case-1007-veh_010-w0006,rsu,18,6,12,0.6666666666666666
1007,case-1007-veh_010-w0006,vehicle_witness,48,48,0,0.0
1007,case-1007-veh_011-w0000,rsu,6,3,3,0.5
1007,case-1007-veh_011-w0000,vehicle_witness,16,16,0,0.0
1007,case-1007-veh_011-w0001,rsu,37,15,22,0.5945945945945946
1007,case-1007-veh_011-w0001,vehicle_witness,116,116,0,0.0
1007,case-1007-veh_011-w0002,rsu,47,15,32,0.6808510638297872
1007,case-1007-veh_011-w0002,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_011-w0003,rsu,45,15,30,0.6666666666666666
1007,case-1007-veh_011-w0003,vehicle_witness,120,120,0,0.0
1007,case-1007-veh_011-w0004,rsu,45,15,30,0.6666666666666666
