seed,case_id,source_kind,attestations,independent_roots,correlated_reports_suppressed,suppression_rate
1001,case-1001-veh_009-w0004,rsu,30,15,15,0.5
1001,case-1001-veh_009-w0004,vehicle_witness,75,75,0,0.0
1001,case-1001-veh_009-w0005,rsu,35,15,20,0.5714285714285714
1001,case-1001-veh_009-w0005,vehicle_witness,50,50,0,0.0
1001,case-1001-veh_009-w0006,rsu,12,6,6,0.5
1001,case-1001-veh_009-w0006,vehicle_witness,12,12,0,0.0
1001,case-1001-veh_010-w0000,rsu,8,4,4,0.5
1001,case-1001-veh_010-w0000,vehicle_witness,4,4,0,0.0
1001,case-1001-veh_010-w0001,rsu,66,15,51,0.7727272727272727
1001,case-1001-veh_010-w0001,vehicle_witness,78,30,48,0.6153846153846154
1001,case-1001-veh_010-w0002,rsu,150,15,135,0.9
1001,case-1001-veh_010-w0002,vehicle_witness,185,37,148,0.8
1001,case-1001-veh_010-w0003,rsu,170,15,155,0.9117647058823529
1001,case-1001-veh_010-w0003,vehicle_witness,160,32,128,0.8
1001,case-1001-veh_010-w0004,rsu,150,15,135,0.9
1001,case-1001-veh_010-w0004,vehicle_witness,355,71,284,0.8
1001,case-1001-veh_010-w0005,rsu,62,15,47,0.7580645161290323
1001,case-1001-veh_010-w0005,vehicle_witness,133,53,80,0.6015037593984962
1001,case-1001-veh_010-w0006,rsu,12,6,6,0.5
1001,case-1001-veh_010-w0006,vehicle_witness,12,12,0,0.0
1001,case-1001-veh_011-w0000,rsu,6,3,3,0.5
1001,case-1001-veh_011-w0000,vehicle_witness,3,3,0,0.0
1001,case-1001-veh_011-w0001,rsu,30,15,15,0.5
1001,case-1001-veh_011-w0001,vehicle_witness,25,25,0,0.0
1001,case-1001-veh_011-w0002,rsu,30,15,15,0.5
1001,case-1001-veh_011-w0002,vehicle_witness,64,64,0,0.0
1001,case-1001-veh_011-w0003,rsu,30,15,15,0.5
1001,case-1001-veh_011-w0003,vehicle_witness,37,37,0,0.0
1001,case-1001-veh_011-w0004,rsu,30,15,15,0.5
1001,case-1001-veh_011-w0004,vehicle_witness,69,69,0,0.0
1001,case-1001-veh_011-w0005,rsu,34,15,19,0.5588235294117647
1001,case-1001-veh_011-w0005,vehicle_witness,54,54,0,0.0
1001,case-1001-veh_011-w0006,rsu,12,6,6,0.5
1001,case-1001-veh_011-w0006,vehicle_witness,12,12,0,0.0
1001,case-1001-veh_012-w0000,rsu,6,2,4,0.6666666666666666
1001,case-1001-veh_012-w0000,vehicle_witness,2,2,0,0.0
1001,case-1001-veh_012-w0001,rsu,45,15,30,0.6666666666666666
1001,case-1001-veh_012-w0001,vehicle_witness,24,24,0,0.0
1001,case-1001-veh_012-w0002,rsu,53,15,38,0.7169811320754716
1001,case-1001-veh_012-w0002,vehicle_witness,106,106,0,0.0
1001,case-1001-veh_012-w0003,rsu,66,15,51,0.7727272727272727
1001,case-1001-veh_012-w0003,vehicle_witness,119,119,0,0.0
1001,case-1001-veh_012-w0004,rsu,46,15,31,0.6739130434782609
1001,case-1001-veh_012-w0004,vehicle_witness,42,42,0,0.0
1001,case-1001-veh_012-w0005,rsu,27,9,18,0.6666666666666666
1001,case-1001-veh_012-w0005,vehicle_witness,16,16,0,0.0
1001,case-1001-veh_013-w0000,rsu,3,1,2,0.6666666666666666
1001,case-1001-veh_013-w0000,vehicle_witness,1,1,0,0.0
1001,case-1001-veh_013-w0001,rsu,45,15,30,0.6666666666666666
1001,case-1001-veh_013-w0001,vehicle_witness,25,25,0,0.0
1001,case-1001-veh_013-w0002,rsu,50,15,35,0.7
1001,case-1001-veh_013-w0002,vehicle_witness,98,98,0,0.0
1001,case-1001-veh_013-w0003,rsu,67,15,52,0.7761194029850746
1001,case-1001-veh_013-w0003,vehicle_witness,119,119,0,0.0
1001,case-1001-veh_013-w0004,rsu,45,15,30,0.6666666666666666
1001,case-1001-veh_013-w0004,vehicle_witness,43,43,0,0.0
1001,case-1001-veh_013-w0005,rsu,33,11,22,0.6666666666666666
1001,case-1001-veh_013-w0005,vehicle_witness,18,18,0,0.0
1001,case-1001-veh_014-w0001,rsu,32,15,17,0.53125
1001,case-1001-veh_014-w0001,vehicle_witness,22,22,0,0.0
1001,case-1001-veh_014-w0002,rsu,244,15,229,0.9385245901639344
1001,case-1001-veh_014-w0002,vehicle_witness,388,97,291,0.75
1001,case-1001-veh_014-w0003,rsu,236,15,221,0.9364406779661016
1001,case-1001-veh_014-w0003,vehicle_witness,424,106,318,0.75
1001,case-1001-veh_014-w0004,rsu,104,13,91,0.875
1001,case-1001-veh_014-w0004,vehicle_witness,92,23,69,0.75
1001,case-1001-veh_015-w0001,rsu,28,14,14,0.5
1001,case-1001-veh_015-w0001,vehicle_witness,26,26,0,0.0
1001,case-1001-veh_015-w0002,rsu,59,15,44,0.7457627118644068
1001,case-1001-veh_015-w0002,vehicle_witness,91,91,0,0.0
1001,case-1001-veh_015-w0003,rsu,62,15,47,0.7580645161290323
1001,case-1001-veh_015-w0003,vehicle_witness,118,118,0,0.0
1001,case-1001-veh_015-w0004,rsu,35,15,20,0.5714285714285714
1001,case-1001-veh_015-w0004,vehicle_witness,25,25,0,0.0
1001,case-1001-veh_015-w0005,rsu,4,2,2,0.5
1001,case-1001-veh_015-w0005,vehicle_witness,2,2,0,0.0
1001,case-1001-veh_016-w0001,rsu,29,13,16,0.5517241379310345
1001,case-1001-veh_016-w0001,vehicle_witness,24,24,0,0.0
1001,case-1001-veh_016-w0002,rsu,30,15,15,0.5
1001,case-1001-veh_016-w0002,vehicle_witness,30,30,0,0.0
1001,case-1001-veh_016-w0003,rsu,34,15,19,0.5588235294117647
1001,case-1001-veh_016-w0003,vehicle_witness,31,31,0,0.0
1001,case-1001-veh_016-w0004,rsu,30,15,15,0.5
1001,case-1001-veh_016-w0004,vehicle_witness,71,71,0,0.0
1001,case-1001-veh_016-w0005,rsu,30,15,15,0.5
1001,case-1001-veh_016-w0005,vehicle_witness,55,55,0,0.0
1001,case-1001-veh_016-w0006,rsu,12,6,6,0.5
1001,case-1001-veh_016-w0006,vehicle_witness,12,12,0,0.0
1001,case-1001-veh_017-w0001,rsu,24,12,12,0.5
1001,case-1001-veh_017-w0001,vehicle_witness,12,12,0,0.0
1001,case-1001-veh_017-w0002,rsu,30,15,15,0.5
1001,case-1001-veh_017-w0002,vehicle_witness,49,49,0,0.0
1001,case-1001-veh_017-w0003,rsu,30,15,15,0.5
1001,case-1001-veh_017-w0003,vehicle_witness,48,48,0,0.0
1001,case-1001-veh_017-w0004,rsu,30,15,15,0.5
1001,case-1001-veh_017-w0004,vehicle_witness,64,64,0,0.0
1001,case-1001-veh_017-w0005,rsu,32,15,17,0.53125
1001,case-1001-veh_017-w0005,vehicle_witness,63,63,0,0.0
1001,case-1001-veh_017-w0006,rsu,14,6,8,0.5714285714285714
1001,case-1001-veh_017-w0006,vehicle_witness,12,12,0,0.0
1001,case-1001-veh_018-w0001,rsu,22,11,11,0.5
1001,case-1001-veh_018-w0001,vehicle_witness,11,11,0,0.0
1001,case-1001-veh_018-w0002,rsu,34,15,19,0.5588235294117647
1001,case-1001-veh_018-w0002,vehicle_witness,16,16,0,0.0
1001,case-1001-veh_018-w0003,rsu,30,15,15,0.5
1001,case-1001-veh_018-w0003,vehicle_witness,30,30,0,0.0
1001,case-1001-veh_018-w0004,rsu,34,15,19,0.5588235294117647
1001,case-1001-veh_018-w0004,vehicle_witness,56,56,0,0.0
1001,case-1001-veh_018-w0005,rsu,30,15,15,0.5
1001,case-1001-veh_018-w0005,vehicle_witness,65,65,0,0.0
1001,case-1001-veh_018-w0006,rsu,12,6,6,0.5
1001,case-1001-veh_018-w0006,vehicle_witness,12,12,0,0.0
1001,case-1001-veh_019-w0001,rsu,20,10,10,0.5
1001,case-1001-veh_019-w0001,vehicle_witness,10,10,0,0.0
1001,case-1001-veh_019-w0002,rsu,30,15,15,0.5
1001,case-1001-veh_019-w0002,vehicle_witness,45,45,0,0.0
1001,case-1001-veh_019-w0003,rsu,30,15,15,0.5
1001,case-1001-veh_019-w0003,vehicle_witness,46,46,0,0.0
1001,case-1001-veh_019-w0004,rsu,30,15,15,0.5
1001,case-1001-veh_019-w0004,vehicle_witness,59,59,0,0.0
1001,case-1001-veh_019-w0005,rsu,30,15,15,0.5
1001,case-1001-veh_019-w0005,vehicle_witness,63,63,0,0.0
1001,case-1001-veh_019-w0006,rsu,16,6,10,0.625
1001,case-1001-veh_019-w0006,vehicle_witness,12,12,0,0.0
1001,case-1001-veh_020-w0001,rsu,27,9,18,0.6666666666666666
1001,case-1001-veh_020-w0001,vehicle_witness,9,9,0,0.0
1001,case-1001-veh_020-w0002,rsu,45,15,30,0.6666666666666666
1001,case-1001-veh_020-w0002,vehicle_witness,58,58,0,0.0
1001,case-1001-veh_020-w0003,rsu,59,15,44,0.7457627118644068
1001,case-1001-veh_020-w0003,vehicle_witness,119,119,0,0.0
1001,case-1001-veh_020-w0004,rsu,47,15,32,0.6808510638297872
1001,case-1001-veh_020-w0004,vehicle_witness,46,46,0,0.0
1001,case-1001-veh_020-w0005,rsu,42,14,28,0.6666666666666666
1001,case-1001-veh_020-w0005,vehicle_witness,18,18,0,0.0
1001,case-1001-veh_021-w0001,rsu,24,8,16,0.6666666666666666
1001,case-1001-veh_021-w0001,vehicle_witness,28,28,0,0.0
1001,case-1001-veh_021-w0002,rsu,46,15,31,0.6739130434782609
1001,case-1001-veh_021-w0002,vehicle_witness,84,84,0,0.0
1001,case-1001-veh_021-w0003,rsu,64,15,49,0.765625
1001,case-1001-veh_021-w0003,vehicle_witness,119,119,0,0.0
1001,case-1001-veh_021-w0004,rsu,47,15,32,0.6808510638297872
1001,case-1001-veh_021-w0004,vehicle_witness,46,46,0,0.0
1001,case-1001-veh_021-w0005,rsu,39,13,26,0.6666666666666666
1001,case-1001-veh_021-w0005,vehicle_witness,18,18,0,0.0
1001,case-1001-veh_022-w0001,rsu,14,7,7,0.5
1001,case-1001-veh_022-w0001,vehicle_witness,22,22,0,0.0
1001,case-1001-veh_022-w0002,rsu,50,15,35,0.7
1001,case-1001-veh_022-w0002,vehicle_witness,82,82,0,0.0
1001,case-1001-veh_022-w0003,rsu,60,15,45,0.75
1001,case-1001-veh_022-w0003,vehicle_witness,112,112,0,0.0
1001,case-1001-veh_022-w0004,rsu,33,15,18,0.5454545454545454
1001,case-1001-veh_022-w0004,vehicle_witness,23,23,0,0.0
1001,case-1001-veh_023-w0001,rsu,12,6,6,0.5
1001,case-1001-veh_023-w0001,vehicle_witness,16,16,0,0.0
1001,case-1001-veh_023-w0002,rsu,44,15,29,0.6590909090909091
1001,case-1001-veh_023-w0002,vehicle_witness,61,61,0,0.0
1001,case-1001-veh_023-w0003,rsu,61,15,46,0.7540983606557377
1001,case-1001-veh_023-w0003,vehicle_witness,120,120,0,0.0
1001,case-1001-veh_023-w0004,rsu,48,15,33,0.6875
1001,case-1001-veh_023-w0004,vehicle_witness,48,48,0,0.0
1001,case-1001-veh_023-w0005,rsu,16,8,8,0.5
1001,case-1001-veh_023-w0005,vehicle_witness,2,2,0,0.0
1002,case-1002-veh_000-w0000,rsu,31,14,17,0.5483870967741935
1002,case-1002-veh_000-w0000,vehicle_witness,6,6,0,0.0
1002,case-1002-veh_000-w0001,rsu,31,15,16,0.5161290322580645
1002,case-1002-veh_000-w0001,vehicle_witness,33,33,0,0.0
1002,case-1002-veh_000-w0002,rsu,30,15,15,0.5
1002,case-1002-veh_000-w0002,vehicle_witness,26,26,0,0.0
1002,case-1002-veh_000-w0003,rsu,34,15,19,0.5588235294117647
1002,case-1002-veh_000-w0003,vehicle_witness,43,43,0,0.0
1002,case-1002-veh_000-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_000-w0004,vehicle_witness,68,68,0,0.0
1002,case-1002-veh_000-w0005,rsu,30,15,15,0.5
1002,case-1002-veh_000-w0005,vehicle_witness,52,52,0,0.0
1002,case-1002-veh_000-w0006,rsu,13,6,7,0.5384615384615384
1002,case-1002-veh_000-w0006,vehicle_witness,24,24,0,0.0
1002,case-1002-veh_001-w0000,rsu,26,13,13,0.5
1002,case-1002-veh_001-w0000,vehicle_witness,5,5,0,0.0
1002,case-1002-veh_001-w0001,rsu,30,15,15,0.5
1002,case-1002-veh_001-w0001,vehicle_witness,32,32,0,0.0
1002,case-1002-veh_001-w0002,rsu,31,15,16,0.5161290322580645
1002,case-1002-veh_001-w0002,vehicle_witness,55,55,0,0.0
1002,case-1002-veh_001-w0003,rsu,30,15,15,0.5
1002,case-1002-veh_001-w0003,vehicle_witness,31,31,0,0.0
1002,case-1002-veh_001-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_001-w0004,vehicle_witness,66,66,0,0.0
1002,case-1002-veh_001-w0005,rsu,34,15,19,0.5588235294117647
1002,case-1002-veh_001-w0005,vehicle_witness,23,23,0,0.0
1002,case-1002-veh_001-w0006,rsu,12,6,6,0.5
1002,case-1002-veh_001-w0006,vehicle_witness,6,6,0,0.0
1002,case-1002-veh_002-w0000,rsu,25,12,13,0.52
1002,case-1002-veh_002-w0000,vehicle_witness,4,4,0,0.0
1002,case-1002-veh_002-w0001,rsu,33,15,18,0.5454545454545454
1002,case-1002-veh_002-w0001,vehicle_witness,30,30,0,0.0
1002,case-1002-veh_002-w0002,rsu,30,15,15,0.5
1002,case-1002-veh_002-w0002,vehicle_witness,20,20,0,0.0
1002,case-1002-veh_002-w0003,rsu,35,15,20,0.5714285714285714
1002,case-1002-veh_002-w0003,vehicle_witness,22,22,0,0.0
1002,case-1002-veh_002-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_002-w0004,vehicle_witness,58,58,0,0.0
1002,case-1002-veh_002-w0005,rsu,30,15,15,0.5
1002,case-1002-veh_002-w0005,vehicle_witness,36,36,0,0.0
1002,case-1002-veh_002-w0006,rsu,12,6,6,0.5
1002,case-1002-veh_002-w0006,vehicle_witness,23,23,0,0.0
1002,case-1002-veh_003-w0000,rsu,22,11,11,0.5
1002,case-1002-veh_003-w0000,vehicle_witness,3,3,0,0.0
1002,case-1002-veh_003-w0001,rsu,30,15,15,0.5
1002,case-1002-veh_003-w0001,vehicle_witness,28,28,0,0.0
1002,case-1002-veh_003-w0002,rsu,30,15,15,0.5
1002,case-1002-veh_003-w0002,vehicle_witness,54,54,0,0.0
1002,case-1002-veh_003-w0003,rsu,30,15,15,0.5
1002,case-1002-veh_003-w0003,vehicle_witness,41,41,0,0.0
1002,case-1002-veh_003-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_003-w0004,vehicle_witness,67,67,0,0.0
1002,case-1002-veh_003-w0005,rsu,34,15,19,0.5588235294117647
1002,case-1002-veh_003-w0005,vehicle_witness,39,39,0,0.0
1002,case-1002-veh_003-w0006,rsu,12,6,6,0.5
1002,case-1002-veh_003-w0006,vehicle_witness,12,12,0,0.0
1002,case-1002-veh_004-w0000,rsu,30,10,20,0.6666666666666666
1002,case-1002-veh_004-w0000,vehicle_witness,2,2,0,0.0
1002,case-1002-veh_004-w0001,rsu,45,15,30,0.6666666666666666
1002,case-1002-veh_004-w0001,vehicle_witness,24,24,0,0.0
1002,case-1002-veh_004-w0002,rsu,67,15,52,0.7761194029850746
1002,case-1002-veh_004-w0002,vehicle_witness,106,106,0,0.0
1002,case-1002-veh_004-w0003,rsu,45,15,30,0.6666666666666666
1002,case-1002-veh_004-w0003,vehicle_witness,79,79,0,0.0
1002,case-1002-veh_004-w0004,rsu,33,11,22,0.6666666666666666
1002,case-1002-veh_004-w0004,vehicle_witness,9,9,0,0.0
1002,case-1002-veh_005-w0000,rsu,27,9,18,0.6666666666666666
1002,case-1002-veh_005-w0000,vehicle_witness,1,1,0,0.0
1002,case-1002-veh_005-w0001,rsu,45,15,30,0.6666666666666666
1002,case-1002-veh_005-w0001,vehicle_witness,23,23,0,0.0
1002,case-1002-veh_005-w0002,rsu,58,15,43,0.7413793103448276
1002,case-1002-veh_005-w0002,vehicle_witness,102,102,0,0.0
1002,case-1002-veh_005-w0003,rsu,45,15,30,0.6666666666666666
1002,case-1002-veh_005-w0003,vehicle_witness,53,53,0,0.0
1002,case-1002-veh_005-w0004,rsu,27,9,18,0.6666666666666666
1002,case-1002-veh_006-w0000,rsu,16,8,8,0.5
1002,case-1002-veh_006-w0001,rsu,42,7,35,0.8333333333333334
1002,case-1002-veh_006-w0001,vehicle_witness,25,16,9,0.36
1002,case-1002-veh_006-w0002,rsu,44,4,40,0.9090909090909091
1002,case-1002-veh_006-w0002,vehicle_witness,109,36,73,0.6697247706422018
1002,case-1002-veh_006-w0003,rsu,44,4,40,0.9090909090909091
1002,case-1002-veh_006-w0003,vehicle_witness,23,16,7,0.30434782608695654
1002,case-1002-veh_006-w0004,rsu,4,1,3,0.75
1002,case-1002-veh_006-w0004,vehicle_witness,1,1,0,0.0
1002,case-1002-veh_007-w0000,rsu,14,7,7,0.5
1002,case-1002-veh_007-w0001,rsu,46,15,31,0.6739130434782609
1002,case-1002-veh_007-w0001,vehicle_witness,21,21,0,0.0
1002,case-1002-veh_007-w0002,rsu,60,15,45,0.75
1002,case-1002-veh_007-w0002,vehicle_witness,105,105,0,0.0
1002,case-1002-veh_007-w0003,rsu,44,15,29,0.6590909090909091
1002,case-1002-veh_007-w0003,vehicle_witness,53,53,0,0.0
1002,case-1002-veh_007-w0004,rsu,12,6,6,0.5
1002,case-1002-veh_007-w0004,vehicle_witness,12,12,0,0.0
1002,case-1002-veh_008-w0000,rsu,12,6,6,0.5
1002,case-1002-veh_008-w0000,vehicle_witness,6,6,0,0.0
1002,case-1002-veh_008-w0001,rsu,34,15,19,0.5588235294117647
1002,case-1002-veh_008-w0001,vehicle_witness,33,33,0,0.0
1002,case-1002-veh_008-w0002,rsu,30,15,15,0.5
1002,case-1002-veh_008-w0002,vehicle_witness,35,35,0,0.0
1002,case-1002-veh_008-w0003,rsu,34,15,19,0.5588235294117647
1002,case-1002-veh_008-w0003,vehicle_witness,38,38,0,0.0
1002,case-1002-veh_008-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_008-w0004,vehicle_witness,68,68,0,0.0
1002,case-1002-veh_008-w0005,rsu,30,15,15,0.5
1002,case-1002-veh_008-w0005,vehicle_witness,50,50,0,0.0
1002,case-1002-veh_008-w0006,rsu,12,6,6,0.5
1002,case-1002-veh_008-w0006,vehicle_witness,24,24,0,0.0
1002,case-1002-veh_009-w0000,rsu,10,5,5,0.5
1002,case-1002-veh_009-w0000,vehicle_witness,5,5,0,0.0
1002,case-1002-veh_009-w0001,rsu,30,15,15,0.5
1002,case-1002-veh_009-w0001,vehicle_witness,32,32,0,0.0
1002,case-1002-veh_009-w0002,rsu,30,15,15,0.5
1002,case-1002-veh_009-w0002,vehicle_witness,67,67,0,0.0
1002,case-1002-veh_009-w0003,rsu,30,15,15,0.5
1002,case-1002-veh_009-w0003,vehicle_witness,44,44,0,0.0
1002,case-1002-veh_009-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_009-w0004,vehicle_witness,75,75,0,0.0
1002,case-1002-veh_009-w0005,rsu,35,15,20,0.5714285714285714
1002,case-1002-veh_009-w0005,vehicle_witness,31,31,0,0.0
1002,case-1002-veh_009-w0006,rsu,12,6,6,0.5
1002,case-1002-veh_009-w0006,vehicle_witness,6,6,0,0.0
1002,case-1002-veh_010-w0000,rsu,8,4,4,0.5
1002,case-1002-veh_010-w0000,vehicle_witness,4,4,0,0.0
1002,case-1002-veh_010-w0001,rsu,66,15,51,0.7727272727272727
1002,case-1002-veh_010-w0001,vehicle_witness,79,31,48,0.6075949367088608
1002,case-1002-veh_010-w0002,rsu,150,15,135,0.9
1002,case-1002-veh_010-w0002,vehicle_witness,110,22,88,0.8
1002,case-1002-veh_010-w0003,rsu,170,15,155,0.9117647058823529
1002,case-1002-veh_010-w0003,vehicle_witness,105,21,84,0.8
1002,case-1002-veh_010-w0004,rsu,150,15,135,0.9
1002,case-1002-veh_010-w0004,vehicle_witness,300,60,240,0.8
1002,case-1002-veh_010-w0005,rsu,62,15,47,0.7580645161290323
1002,case-1002-veh_010-w0005,vehicle_witness,104,40,64,0.6153846153846154
1002,case-1002-veh_010-w0006,rsu,13,6,7,0.5384615384615384
1002,case-1002-veh_010-w0006,vehicle_witness,23,23,0,0.0
1002,case-1002-veh_011-w0000,rsu,6,3,3,0.5
1002,case-1002-veh_011-w0000,vehicle_witness,3,3,0,0.0
1002,case-1002-veh_011-w0001,rsu,30,15,15,0.5
1002,case-1002-veh_011-w0001,vehicle_witness,25,25,0,0.0
1002,case-1002-veh_011-w0002,rsu,30,15,15,0.5
1002,case-1002-veh_011-w0002,vehicle_witness,61,61,0,0.0
1002,case-1002-veh_011-w0003,rsu,30,15,15,0.5
1002,case-1002-veh_011-w0003,vehicle_witness,40,40,0,0.0
1002,case-1002-veh_011-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_011-w0004,vehicle_witness,64,64,0,0.0
1002,case-1002-veh_011-w0005,rsu,32,15,17,0.53125
1002,case-1002-veh_011-w0005,vehicle_witness,52,52,0,0.0
1002,case-1002-veh_011-w0006,rsu,14,6,8,0.5714285714285714
1002,case-1002-veh_011-w0006,vehicle_witness,12,12,0,0.0
1002,case-1002-veh_012-w0000,rsu,6,2,4,0.6666666666666666
1002,case-1002-veh_012-w0000,vehicle_witness,2,2,0,0.0
1002,case-1002-veh_012-w0001,rsu,45,15,30,0.6666666666666666
1002,case-1002-veh_012-w0001,vehicle_witness,24,24,0,0.0
1002,case-1002-veh_012-w0002,rsu,48,15,33,0.6875
1002,case-1002-veh_012-w0002,vehicle_witness,93,93,0,0.0
1002,case-1002-veh_012-w0003,rsu,67,15,52,0.7761194029850746
1002,case-1002-veh_012-w0003,vehicle_witness,120,120,0,0.0
1002,case-1002-veh_012-w0004,rsu,45,15,30,0.6666666666666666
1002,case-1002-veh_012-w0004,vehicle_witness,30,30,0,0.0
1002,case-1002-veh_012-w0005,rsu,33,11,22,0.6666666666666666
1002,case-1002-veh_012-w0005,vehicle_witness,27,27,0,0.0
1002,case-1002-veh_013-w0000,rsu,3,1,2,0.6666666666666666
1002,case-1002-veh_013-w0000,vehicle_witness,1,1,0,0.0
1002,case-1002-veh_013-w0001,rsu,45,15,30,0.6666666666666666
1002,case-1002-veh_013-w0001,vehicle_witness,28,28,0,0.0
1002,case-1002-veh_013-w0002,rsu,51,15,36,0.7058823529411765
1002,case-1002-veh_013-w0002,vehicle_witness,98,98,0,0.0
1002,case-1002-veh_013-w0003,rsu,68,15,53,0.7794117647058824
1002,case-1002-veh_013-w0003,vehicle_witness,113,113,0,0.0
1002,case-1002-veh_013-w0004,rsu,45,15,30,0.6666666666666666
1002,case-1002-veh_013-w0004,vehicle_witness,21,21,0,0.0
1002,case-1002-veh_013-w0005,rsu,27,9,18,0.6666666666666666
1002,case-1002-veh_013-w0005,vehicle_witness,9,9,0,0.0
1002,case-1002-veh_014-w0001,rsu,30,15,15,0.5
1002,case-1002-veh_014-w0001,vehicle_witness,33,33,0,0.0
1002,case-1002-veh_014-w0002,rsu,240,15,225,0.9375
1002,case-1002-veh_014-w0002,vehicle_witness,360,90,270,0.75
1002,case-1002-veh_014-w0003,rsu,248,15,233,0.9395161290322581
1002,case-1002-veh_014-w0003,vehicle_witness,408,102,306,0.75
1002,case-1002-veh_014-w0004,rsu,144,15,129,0.8958333333333334
1002,case-1002-veh_014-w0004,vehicle_witness,60,15,45,0.75
1002,case-1002-veh_014-w0005,rsu,24,3,21,0.875
1002,case-1002-veh_014-w0005,vehicle_witness,12,3,9,0.75
1002,case-1002-veh_015-w0001,rsu,28,14,14,0.5
1002,case-1002-veh_015-w0001,vehicle_witness,29,29,0,0.0
1002,case-1002-veh_015-w0002,rsu,59,15,44,0.7457627118644068
1002,case-1002-veh_015-w0002,vehicle_witness,91,91,0,0.0
1002,case-1002-veh_015-w0003,rsu,62,15,47,0.7580645161290323
1002,case-1002-veh_015-w0003,vehicle_witness,109,109,0,0.0
1002,case-1002-veh_015-w0004,rsu,35,15,20,0.5714285714285714
1002,case-1002-veh_015-w0004,vehicle_witness,21,21,0,0.0
1002,case-1002-veh_015-w0005,rsu,4,2,2,0.5
1002,case-1002-veh_015-w0005,vehicle_witness,2,2,0,0.0
1002,case-1002-veh_016-w0001,rsu,29,13,16,0.5517241379310345
1002,case-1002-veh_016-w0001,vehicle_witness,13,13,0,0.0
1002,case-1002-veh_016-w0002,rsu,30,15,15,0.5
1002,case-1002-veh_016-w0002,vehicle_witness,21,21,0,0.0
1002,case-1002-veh_016-w0003,rsu,33,15,18,0.5454545454545454
1002,case-1002-veh_016-w0003,vehicle_witness,31,31,0,0.0
1002,case-1002-veh_016-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_016-w0004,vehicle_witness,68,68,0,0.0
1002,case-1002-veh_016-w0005,rsu,30,15,15,0.5
1002,case-1002-veh_016-w0005,vehicle_witness,49,49,0,0.0
1002,case-1002-veh_016-w0006,rsu,12,6,6,0.5
1002,case-1002-veh_016-w0006,vehicle_witness,22,22,0,0.0
1002,case-1002-veh_017-w0001,rsu,24,12,12,0.5
1002,case-1002-veh_017-w0001,vehicle_witness,12,12,0,0.0
1002,case-1002-veh_017-w0002,rsu,30,15,15,0.5
1002,case-1002-veh_017-w0002,vehicle_witness,35,35,0,0.0
1002,case-1002-veh_017-w0003,rsu,31,15,16,0.5161290322580645
1002,case-1002-veh_017-w0003,vehicle_witness,36,36,0,0.0
1002,case-1002-veh_017-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_017-w0004,vehicle_witness,49,49,0,0.0
1002,case-1002-veh_017-w0005,rsu,30,15,15,0.5
1002,case-1002-veh_017-w0005,vehicle_witness,31,31,0,0.0
1002,case-1002-veh_017-w0006,rsu,13,6,7,0.5384615384615384
1002,case-1002-veh_018-w0001,rsu,22,11,11,0.5
1002,case-1002-veh_018-w0001,vehicle_witness,11,11,0,0.0
1002,case-1002-veh_018-w0002,rsu,35,15,20,0.5714285714285714
1002,case-1002-veh_018-w0002,vehicle_witness,1,1,0,0.0
1002,case-1002-veh_018-w0003,rsu,30,15,15,0.5
1002,case-1002-veh_018-w0003,vehicle_witness,11,11,0,0.0
1002,case-1002-veh_018-w0004,rsu,36,15,21,0.5833333333333334
1002,case-1002-veh_018-w0004,vehicle_witness,18,18,0,0.0
1002,case-1002-veh_018-w0005,rsu,30,15,15,0.5
1002,case-1002-veh_018-w0005,vehicle_witness,41,41,0,0.0
1002,case-1002-veh_018-w0006,rsu,12,6,6,0.5
1002,case-1002-veh_018-w0006,vehicle_witness,2,2,0,0.0
1002,case-1002-veh_019-w0001,rsu,20,10,10,0.5
1002,case-1002-veh_019-w0001,vehicle_witness,10,10,0,0.0
1002,case-1002-veh_019-w0002,rsu,30,15,15,0.5
1002,case-1002-veh_019-w0002,vehicle_witness,37,37,0,0.0
1002,case-1002-veh_019-w0003,rsu,31,15,16,0.5161290322580645
1002,case-1002-veh_019-w0003,vehicle_witness,41,41,0,0.0
1002,case-1002-veh_019-w0004,rsu,30,15,15,0.5
1002,case-1002-veh_019-w0004,vehicle_witness,58,58,0,0.0
1002,case-1002-veh_019-w0005,rsu,30,15,15,0.5
1002,case-1002-veh_019-w0005,vehicle_witness,53,53,0,0.0
1002,case-1002-veh_019-w0006,rsu,16,6,10,0.625
1002,case-1002-veh_019-w0006,vehicle_witness,14,14,0,0.0
1002,case-1002-veh_020-w0001,rsu,27,9,18,0.6666666666666666
1002,case-1002-veh_020-w0001,vehicle_witness,9,9,0,0.0
1002,case-1002-veh_020-w0002,rsu,45,15,30,0.6666666666666666
1002,case-1002-veh_020-w0002,vehicle_witness,61,61,0,0.0
1002,case-1002-veh_020-w0003,rsu,59,15,44,0.7457627118644068
