central_comparator,topology,vehicle_count,metric,paired_seed_count,distributed_mean,central_mean,mean_difference_distributed_minus_central,ci95_lower,ci95_upper,wilcoxon_raw_p,rank_biserial,holm_adjusted_p_within_comparator_metric_20_cells,holm_reject_0_05,analysis_family
central_crn_operational_0ms,intersection,100,messages_per_decision,10,58.41971774777111,68.65763882908747,-10.237921081316378,-10.294751390554278,-10.18139933462295,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,bytes_per_decision,10,57029.53634929075,48334.977735677596,8694.558613613153,8263.229327814837,9056.03946766493,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,mean_queue_delay_ms,10,5834.7056054764125,6553.117173407872,-718.4115679314598,-726.2687194061884,-710.1667717652217,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,packet_delivery_ratio,10,0.9802291232315735,0.9800314509315813,0.00019767229999226866,-0.00014688377061996465,0.0004845473987659173,0.232421875,0.45454545454545453,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,cpu_time_seconds,10,13.621875,9.7828125,3.8390625,3.55625,4.115625,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,intersection,100,peak_memory_kb,10,33091.17421875,34109.836328125,-1018.662109375,-1114.4950708007811,-910.0790185546875,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,trust_precision,10,0.9087878787878789,0.9078787878787878,0.0009090909090909149,0.0,0.002727272727272745,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,malicious_revocation_recall,10,0.59375,0.5875,0.00625,0.0,0.01875,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,false_revocation_rate,10,0.0085470085470085,0.0085470085470085,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,trust_f1,10,0.7152041195519455,0.7103608147086408,0.00484330484330483,0.0,0.014529914529914489,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,mcc,10,0.7062876620001578,0.7018198096526795,0.004467852347478285,0.0,0.013403557042434854,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,latency_p95_ms,10,14314.666676632687,14147.925283104323,166.74139352836173,146.0706672112124,189.1042818019105,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,messages_per_decision,10,24.797744360902254,33.196992481203004,-8.39924812030075,-8.695545112781955,-8.11654135338346,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,bytes_per_decision,10,26572.751879699248,23370.682706766915,3202.069172932331,2084.452932330828,4144.709774436089,0.00390625,0.9636363636363636,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,mean_queue_delay_ms,10,4291.803682011449,5636.319753657526,-1344.516071646076,-1410.4684540952107,-1276.0100600115231,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,packet_delivery_ratio,10,0.9813431956893375,0.980822155771787,0.0005210399175504477,-0.0007605920406680591,0.0017553000797972227,0.556640625,0.23636363636363636,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,cpu_time_seconds,10,2.5671875,1.6046875,0.9625,0.8328125,1.1078125,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,20,peak_memory_kb,10,3821.57548828125,3949.0908203125,-127.51533203125,-172.38951416015624,-85.52735351562502,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,trust_precision,10,0.8933842181210604,0.8928579023315866,0.0005263157894736858,0.0,0.0015789473684210576,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,malicious_revocation_recall,10,0.5860416666666666,0.5827083333333333,0.0033333333333333327,0.0,0.009999999999999998,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,false_revocation_rate,10,0.0100792522621547,0.0100792522621547,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,trust_f1,10,0.7071935646053293,0.7045813197073701,0.0026122448979591815,0.0,0.007836734693877545,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,mcc,10,0.6939244038294544,0.6915176888884516,0.0024067149410027856,0.0,0.007220144823008356,1.0,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,latency_p95_ms,10,14538.439116245305,14243.393955531594,295.04516071370836,253.1699856065469,343.6710082261372,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,messages_per_decision,10,24.062291970956018,31.97650988284937,-7.91421791189335,-8.033689819153725,-7.797218943685649,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,bytes_per_decision,10,24228.97639077354,22511.462957525957,1717.5134332475823,1255.664835051172,2251.0068893325674,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,mean_queue_delay_ms,10,4570.93733164755,5951.4186379434705,-1380.48130629592,-1406.08290712032,-1352.9303312468369,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,packet_delivery_ratio,10,0.9812867322593212,0.980843171289975,0.0004435609693461018,7.4006145038851e-05,0.0007745806733326731,0.037109375,0.7454545454545455,0.7421875,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,cpu_time_seconds,10,4.2515625,2.9578125,1.29375,0.8233984375000001,1.7766796874999995,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,40,peak_memory_kb,10,6750.82529296875,7104.575390625,-353.75009765625,-398.79252441406254,-316.38583496093753,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,trust_precision,10,0.8602371541501977,0.8589384528514964,0.0012987012987013102,0.0,0.0032467532467532756,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,malicious_revocation_recall,10,0.5544168433139021,0.5485891406111995,0.005827702702702697,0.0,0.014358108108108092,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,false_revocation_rate,10,0.010127588112645811,0.010127588112645811,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,trust_f1,10,0.6737562313561268,0.6689725751438675,0.004783656212259157,0.0,0.011905126568293877,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,mcc,10,0.6644222307153416,0.6600533122816563,0.0043689184336852425,0.0,0.010835608001564767,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,latency_p95_ms,10,14580.050893862684,14308.258974107075,271.79191975560786,230.1160485183592,315.54587617480297,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,messages_per_decision,10,22.220518799950796,30.432843469391948,-8.212324669441152,-8.284343843355972,-8.151272887153631,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,bytes_per_decision,10,20933.960855047895,21424.72180245193,-490.76094740403715,-798.2161283561911,-149.20405186888843,0.037109375,-0.7454545454545455,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,mean_queue_delay_ms,10,4774.4873858644105,5989.223824802173,-1214.7364389377622,-1231.5254187716916,-1199.6873647421153,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,packet_delivery_ratio,10,0.980830424178297,0.9804578283816563,0.0003725957966406068,-1.679440917933344e-05,0.0007598177691518348,0.10546875,0.6,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,cpu_time_seconds,10,4.94375,3.6890625,1.2546875,1.035859375,1.49375,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,60,peak_memory_kb,10,8632.02734375,9184.61044921875,-552.58310546875,-582.5548803710938,-524.773828125,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,trust_precision,10,0.8490171881109422,0.8473015018364325,0.0017156862745098089,0.0,0.003921568627451011,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,malicious_revocation_recall,10,0.5072702834799608,0.5010141739980449,0.006256109481915939,0.0,0.015542521994134906,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,false_revocation_rate,10,0.007691127616788819,0.007691127616788819,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,trust_f1,10,0.6337554814031897,0.6280064200765313,0.005749061326658334,0.0,0.01432165206508138,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,mcc,10,0.6348879298851604,0.6298603935629898,0.005027536322170656,0.0,0.012507675718991751,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,latency_p95_ms,10,14514.592891681645,14325.509756320846,189.08313536080203,149.7738426083701,230.27387413496683,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,messages_per_decision,10,20.622837279903106,29.327037438591873,-8.704200158688767,-8.805732258772412,-8.604467163713958,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,bytes_per_decision,10,18018.16188289233,20646.23435676868,-2628.0724738763492,-2967.4524738116165,-2298.705288748705,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,mean_queue_delay_ms,10,4911.350842806607,5926.166255924599,-1014.8154131179917,-1046.162989867223,-983.7723776901299,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,packet_delivery_ratio,10,0.9808407070082001,0.9806032222884398,0.00023748471976038356,-7.813774858826672e-05,0.0005797531834922597,0.16015625,0.5272727272727272,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,cpu_time_seconds,10,3.690625,3.1,0.590625,0.5453125,0.63125,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,80,peak_memory_kb,10,9850.11953125,10594.26767578125,-744.14814453125,-777.7768188476563,-714.2098559570313,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,trust_precision,10,0.835763981031009,0.846327706521205,-0.010563725490196085,-0.026281250000000016,0.0,0.5,-1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,malicious_revocation_recall,10,0.44803763440860206,0.44803763440860206,0.0,0.0,0.0,1.0,,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,false_revocation_rate,10,0.006376576712564269,0.005904868103882159,0.00047170860868210997,0.0,0.00117815900140178,0.5,1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,trust_f1,10,0.5826917859342319,0.5851393653360203,-0.002447579401788469,-0.005908591581868659,0.0,0.5,-1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,mcc,10,0.5928460216965725,0.5970339780941367,-0.004187956397564363,-0.010465189242136408,0.0,0.5,-1.0,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,latency_p95_ms,10,14489.203190503744,14348.402872587827,140.80031791591355,99.21598975320485,185.67018938485703,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,messages_per_decision,10,19.39729929932709,28.16657146803133,-8.769272168704234,-8.827273472024725,-8.709943173029636,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,bytes_per_decision,10,16308.322571708753,19829.266313494056,-3520.943741785299,-3764.319168062301,-3250.3635308773396,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,mean_queue_delay_ms,10,4930.85998226415,5832.592836065169,-901.7328538010199,-923.2188802144858,-879.4787318979928,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,packet_delivery_ratio,10,0.9805607928474099,0.9804161664358556,0.00014462641155447154,-8.501610547048815e-05,0.00040373507306271713,0.431640625,0.3090909090909091,1.0,False,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,cpu_time_seconds,10,3.79375,3.3171875,0.4765625,0.3828125,0.571875,0.001953125,1.0,0.0390625,True,post_hoc_supplementary_sensitivity
central_crn_operational_0ms,smoke,100,peak_memory_kb,10,10457.70966796875,11289.9080078125,-832.19833984375,-851.8152905273437,-817.1861987304687,0.001953125,-1.0,0.0390625,True,post_hoc_supplementary_sensitivity
