architecture,TP,FP,TN,FN,trust_precision,malicious_revocation_recall,false_revocation_rate,malicious_acceptance_rate,specificity,trust_f1,mcc,detection_latency_p95_ms,qualification_latency_p95_ms,consensus_latency_p95_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ledger_consistency_delay_p95_ms,messages_total,messages_per_decision,bytes_total,bytes_per_decision,retransmissions,mean_queue_delay_ms,packet_delivery_ratio,consensus_success_rate,consensus_liveness_failures,safety_violations,view_changes,ledger_blocks,ledger_consistent,state_recoveries,false_revocations_from_compromise,runtime_seconds,topology,vehicle_count,seed,backhaul_extra_latency_ms,cpu_time_seconds,peak_memory_kb
central_crn_available_0ms,19,2,217,11,0.9047619047619048,0.6333333333333333,0.0091324200913242,0.36666666666666664,0.9908675799086758,0.7450980392156863,0.7311896134918339,8599.999999999995,14219.234142212628,0.0,14080.244546782742,14243.048026449638,14302.099131973042,1.0000000000012221,7912,31.775100401606426,5570048,22369.670682730924,147,5952.574911021423,0.9814206268958544,,0,0,0,21,1,0,0,2.192696399986744,smoke,40,1010,0.0,2.171875,7023.2607421875
central_crn_operational_0ms,19,2,217,11,0.9047619047619048,0.6333333333333333,0.0091324200913242,0.36666666666666664,0.9908675799086758,0.7450980392156863,0.7311896134918339,8599.999999999995,14219.234142212628,0.0,14080.244546782742,14243.048026449638,14302.099131973042,1.0000000000012221,7912,31.775100401606426,5570048,22369.670682730924,147,5952.574911021423,0.9814206268958544,,0,0,0,21,1,0,0,2.034814099984942,smoke,40,1010,0.0,1.984375,7017.0107421875
distributed_crn_honest,20,3,302,14,0.8695652173913043,0.5882352941176471,0.009836065573770493,0.4117647058823529,0.9901639344262295,0.7017543859649124,0.6908911409407841,10000.0,14225.643148518635,380.9099639532249,14285.85602579124,14676.790848699315,14716.411166627566,15.780762411352356,7550,22.271386430678465,7119008,21000.02359882006,134,4820.718113265746,0.9822516556291391,1.0,0,0,0,23,1,0,0,6.3147065000084694,smoke,60,1001,0.0,6.125,8609.3203125
central_crn_available_0ms,20,3,302,14,0.8695652173913043,0.5882352941176471,0.009836065573770493,0.4117647058823529,0.9901639344262295,0.7017543859649124,0.6908911409407841,10000.0,14267.831199343831,0.0,14103.139108973764,14313.654109448027,14374.410865140902,1.0000000000012221,10354,30.542772861356934,7289216,21502.11209439528,192,6017.850912111682,0.9814564419548001,,0,0,0,23,1,0,0,5.161924300016835,smoke,60,1001,0.0,5.078125,9232.0634765625
central_crn_operational_0ms,20,3,302,14,0.8695652173913043,0.5882352941176471,0.009836065573770493,0.4117647058823529,0.9901639344262295,0.7017543859649124,0.6908911409407841,10000.0,14267.831199343831,0.0,14103.139108973764,14313.654109448027,14374.410865140902,1.0000000000012221,10354,30.542772861356934,7289216,21502.11209439528,192,6017.850912111682,0.9814564419548001,,0,0,0,23,1,0,0,5.0524418000131845,smoke,60,1001,0.0,5.046875,9183.0087890625
distributed_crn_honest,16,4,302,19,0.8,0.45714285714285713,0.013071895424836602,0.5428571428571428,0.9869281045751634,0.5818181818181818,0.5735609778535674,9000.0,14211.339535235496,248.87774690783326,14212.945938499875,14468.485830440892,14508.883153514273,14.372368704299635,7480,21.93548387096774,6861856,20122.74486803519,125,4806.471446788923,0.9832887700534759,1.0,0,0,0,20,1,0,0,5.8343142999801785,smoke,60,1002,0.0,5.765625,8579.314453125
central_crn_available_0ms,16,4,302,19,0.8,0.45714285714285713,0.013071895424836602,0.5428571428571428,0.9869281045751634,0.5818181818181818,0.5735609778535674,9000.0,14261.01409826716,0.0,14107.528383046954,14308.71435253286,14367.219944171151,1.0000000000012221,10364,30.392961876832846,7296256,21396.645161290322,188,5998.896232343126,0.981860285604014,,0,0,0,20,1,0,0,4.647110299993074,smoke,60,1002,0.0,4.546875,9143.328125
central_crn_operational_0ms,16,4,302,19,0.8,0.45714285714285713,0.013071895424836602,0.5428571428571428,0.9869281045751634,0.5818181818181818,0.5735609778535674,9000.0,14261.01409826716,0.0,14108.420849581094,14308.76720063372,14367.221504217645,1.0000000000012221,10364,30.392961876832846,7296256,21396.645161290322,188,5998.896232343126,0.981860285604014,,0,0,0,20,1,0,0,4.0520157999999356,smoke,60,1002,0.0,4.03125,9133.21484375
distributed_crn_honest,19,3,303,13,0.8636363636363636,0.59375,0.00980392156862745,0.40625,0.9901960784313726,0.7037037037037037,0.6930324448197714,9000.0,14223.364333235351,334.59790476024745,14268.2789146454,14547.443310052344,14557.643756135356,14.99554157626104,7507,22.21005917159763,7111520,21040.0,164,4754.12922183515,0.9781537231916878,1.0,0,0,0,22,1,0,0,5.464199300011387,smoke,60,1003,0.0,5.328125,8570.6259765625
central_crn_available_0ms,19,3,303,13,0.8636363636363636,0.59375,0.00980392156862745,0.40625,0.9901960784313726,0.7037037037037037,0.6930324448197714,9000.0,14285.505359464523,0.0,14108.161510270918,14320.658569187939,14369.767330938528,1.0000000000012221,10317,30.523668639053255,7263168,21488.662721893492,219,5963.599613066219,0.9787728990985751,,0,0,0,22,1,0,0,4.266545499995118,smoke,60,1003,0.0,4.265625,9102.47265625
central_crn_operational_0ms,18,3,303,14,0.8571428571428571,0.5625,0.00980392156862745,0.4375,0.9901960784313726,0.6792452830188678,0.6703209718248618,9000.0,14286.784874432435,0.0,14108.184830352911,14321.425419350706,14369.832606245796,1.0000000000012221,10317,30.523668639053255,7263168,21488.662721893492,219,5963.599613066219,0.9787728990985751,,0,0,0,21,1,0,0,4.165007499977946,smoke,60,1003,0.0,3.953125,9095.7998046875
distributed_crn_honest,20,3,303,15,0.8695652173913043,0.5714285714285714,0.00980392156862745,0.42857142857142855,0.9901960784313726,0.689655172413793,0.6796157237592424,10000.0,14221.713564924954,327.8308621885216,14250.7742553065,14551.974470904112,14606.10876676182,14.145179816149778,7584,22.240469208211145,7214848,21157.91202346041,141,4823.832357167619,0.9814082278481012,1.0,0,0,0,23,1,0,0,5.995790399989346,smoke,60,1004,0.0,5.671875,8612.888671875
central_crn_available_0ms,20,3,303,15,0.8695652173913043,0.5714285714285714,0.00980392156862745,0.42857142857142855,0.9901960784313726,0.689655172413793,0.6796157237592424,10000.0,14242.761524971267,0.0,14115.122910626866,14305.468942356427,14350.978085189618,1.0000000000012221,10335,30.30791788856305,7275840,21336.774193548386,188,6011.409751717862,0.9818093855829705,,0,0,0,23,1,0,0,4.336827100021765,smoke,60,1004,0.0,4.171875,9130.3349609375
central_crn_operational_0ms,20,3,303,15,0.8695652173913043,0.5714285714285714,0.00980392156862745,0.42857142857142855,0.9901960784313726,0.689655172413793,0.6796157237592424,10000.0,14242.761524971267,0.0,14115.122910626866,14306.159569142741,14351.072062519956,1.0000000000012221,10335,30.30791788856305,7275840,21336.774193548386,188,6011.409751717862,0.9818093855829705,,0,0,0,23,1,0,0,4.1897868999803904,smoke,60,1004,0.0,4.109375,9209.7646484375
distributed_crn_honest,20,3,303,15,0.8695652173913043,0.5714285714285714,0.00980392156862745,0.42857142857142855,0.9901960784313726,0.689655172413793,0.6796157237592424,9000.0,14208.92728815666,328.25727233065084,14252.239138527213,14559.940406013959,14606.43044501238,15.21861409377312,7590,22.258064516129032,7199648,21113.33724340176,131,4779.498768953993,0.9827404479578392,1.0,0,0,0,23,1,0,0,5.666793400014285,smoke,60,1005,0.0,5.5625,8646.6142578125
central_crn_available_0ms,20,3,303,15,0.8695652173913043,0.5714285714285714,0.00980392156862745,0.42857142857142855,0.9901960784313726,0.689655172413793,0.6796157237592424,9000.0,14265.471137426597,0.0,14104.467121126909,14317.571251516953,14352.030567405847,1.0000000000012221,10370,30.410557184750733,7300480,21409.032258064515,189,6009.410717840323,0.9817743490838958,,0,0,0,23,1,0,0,4.281368800002383,smoke,60,1005,0.0,4.234375,9162.875
central_crn_operational_0ms,20,3,303,15,0.8695652173913043,0.5714285714285714,0.00980392156862745,0.42857142857142855,0.9901960784313726,0.689655172413793,0.6796157237592424,9000.0,14265.471137426597,0.0,14104.0418766061,14316.383829249162,14352.138565317744,1.0000000000012221,10370,30.410557184750733,7300480,21409.032258064515,189,6009.410717840323,0.9817743490838958,,0,0,0,23,1,0,0,4.566829399991548,smoke,60,1005,0.0,4.515625,9151.7578125
distributed_crn_honest,19,3,303,18,0.8636363636363636,0.5135135135135135,0.00980392156862745,0.4864864864864865,0.9901960784313726,0.6440677966101694,0.6377903437940131,9899.999999999978,14212.30227689257,428.227877044549,14257.898728930637,14625.122066932798,14667.683740382363,17.344728314289704,7667,22.35276967930029,6954880,20276.61807580175,154,4746.267416166701,0.9799139167862266,1.0,0,0,0,22,1,0,0,5.72787299999618,smoke,60,1006,0.0,5.671875,8751.2578125
central_crn_available_0ms,19,3,303,18,0.8636363636363636,0.5135135135135135,0.00980392156862745,0.4864864864864865,0.9901960784313726,0.6440677966101694,0.6377903437940131,9899.999999999978,14243.291794472438,0.0,14103.689335732157,14309.223901719626,14335.460947419986,1.0000000000012221,10465,30.510204081632654,7367360,21479.183673469386,210,5985.4087896802685,0.979933110367893,,0,0,0,22,1,0,0,4.441235599981155,smoke,60,1006,0.0,4.390625,9278.4208984375
central_crn_operational_0ms,18,3,303,19,0.8571428571428571,0.4864864864864865,0.00980392156862745,0.5135135135135135,0.9901960784313726,0.6206896551724138,0.6168126324520703,9899.999999999978,14244.122528925536,0.0,14105.581765172637,14309.70097321579,14335.521636185647,1.0000000000012221,10465,30.510204081632654,7367360,21479.183673469386,210,5985.4087896802685,0.979933110367893,,0,0,0,21,1,0,0,4.375453499989817,smoke,60,1006,0.0,4.328125,9259.029296875
distributed_crn_honest,20,3,305,16,0.8695652173913043,0.5555555555555556,0.00974025974025974,0.4444444444444444,0.9902597402597403,0.6779661016949152,0.6688918070429715,9849.999999999965,14180.066660260023,436.56257811937985,14280.447352948955,14690.529819640247,14729.235660849485,13.466438522528534,7675,22.311046511627907,7321888,21284.558139534885,133,4740.915585270792,0.9825407166123779,1.0,0,0,0,23,1,0,0,4.880657300003804,smoke,60,1007,0.0,4.734375,8743.9423828125
central_crn_available_0ms,20,3,305,16,0.8695652173913043,0.5555555555555556,0.00974025974025974,0.4444444444444444,0.9902597402597403,0.6779661016949152,0.6688918070429715,9849.999999999965,14249.977505706653,0.0,14108.969624031495,14297.377084494501,14345.844507811085,1.0000000000012221,10504,30.53488372093023,7394816,21496.558139534885,191,6001.3456169082265,0.9817212490479817,,0,0,0,23,1,0,0,2.863271399983205,smoke,60,1007,0.0,2.6875,9272.6162109375
central_crn_operational_0ms,20,3,305,16,0.8695652173913043,0.5555555555555556,0.00974025974025974,0.4444444444444444,0.9902597402597403,0.6779661016949152,0.6688918070429715,9849.999999999965,14249.977505706653,0.0,14109.587762901754,14297.618496257723,14345.879306072637,1.0000000000012221,10504,30.53488372093023,7394816,21496.558139534885,191,6001.3456169082265,0.9817212490479817,,0,0,0,23,1,0,0,2.878533700015396,smoke,60,1007,0.0,2.8125,9371.7412109375
distributed_crn_honest,19,3,302,15,0.8636363636363636,0.5588235294117647,0.009836065573770493,0.4411764705882353,0.9901639344262295,0.6785714285714287,0.6694387292080645,9099.999999999965,14200.854838926076,411.90447507405156,14309.265991761606,14612.93012382124,14658.949428351323,15.86725270073517,7482,22.07079646017699,7377824,21763.49262536873,152,4765.747413384541,0.9796845763164929,1.0,0,0,0,22,1,0,0,3.5680884000030346,smoke,60,1008,0.0,3.5625,8518.5673828125
central_crn_available_0ms,19,3,302,15,0.8636363636363636,0.5588235294117647,0.009836065573770493,0.4411764705882353,0.9901639344262295,0.6785714285714287,0.6694387292080645,9099.999999999965,14247.548652806057,0.0,14105.31720191727,14291.160472887026,14320.155883752721,1.0000000000012221,10236,30.194690265486727,7206144,21257.061946902653,209,5980.19942008636,0.9795818679171552,,0,0,0,22,1,0,0,2.683170100004645,smoke,60,1008,0.0,2.640625,9036.7529296875
central_crn_operational_0ms,19,3,302,15,0.8636363636363636,0.5588235294117647,0.009836065573770493,0.4411764705882353,0.9901639344262295,0.6785714285714287,0.6694387292080645,9099.999999999965,14247.548652806057,0.0,14105.31720191727,14291.160472887026,14320.155883752721,1.0000000000012221,10236,30.194690265486727,7206144,21257.061946902653,209,5980.19942008636,0.9795818679171552,,0,0,0,22,1,0,0,2.666112400009297,smoke,60,1008,0.0,2.625,9028.5419921875
distributed_crn_honest,20,3,304,17,0.8695652173913043,0.5405405405405406,0.009771986970684038,0.4594594594594595,0.990228013029316,0.6666666666666666,0.6583529711559866,10000.0,14218.552551011451,292.0542818011135,14226.83413065899,14514.745814545025,14538.766772678182,16.186516885148095,7704,22.3953488372093,7022208,20413.39534883721,174,4724.904573902617,0.9774143302180686,1.0,0,0,0,23,1,0,0,3.6037730000098236,smoke,60,1009,0.0,3.5625,8768.5673828125
central_crn_available_0ms,20,3,304,17,0.8695652173913043,0.5405405405405406,0.009771986970684038,0.4594594594594595,0.990228013029316,0.6666666666666666,0.6583529711559866,10000.0,14237.46151468832,0.0,14113.961321499637,14314.929237619122,14356.511492886737,1.0000000000012221,10501,30.526162790697676,7392704,21490.418604651164,239,5967.218211599276,0.9772402628321112,,0,0,0,23,1,0,0,2.784002000000328,smoke,60,1009,0.0,2.765625,9295.1708984375
central_crn_operational_0ms,20,3,304,17,0.8695652173913043,0.5405405405405406,0.009771986970684038,0.4594594594594595,0.990228013029316,0.6666666666666666,0.6583529711559866,10000.0,14237.46151468832,0.0,14113.961321499637,14314.929237619122,14356.511492886737,1.0000000000012221,10501,30.526162790697676,7392704,21490.418604651164,239,5967.218211599276,0.9772402628321112,,0,0,0,23,1,0,0,2.7697318000136875,smoke,60,1009,0.0,2.71875,9276.7490234375
distributed_crn_honest,19,3,303,13,0.8636363636363636,0.59375,0.00980392156862745,0.40625,0.9901960784313726,0.7037037037037037,0.6930324448197714,9149.999999999978,14204.17172032348,350.3750433926095,14261.244556279764,14552.546247576909,14601.551811829459,15.130302371134261,7490,22.159763313609467,7154624,21167.526627218936,143,4782.388961908022,0.9809078771695594,1.0,0,0,0,22,1,0,0,3.4600542999978643,smoke,60,1010,0.0,3.453125,8519.1748046875
central_crn_available_0ms,19,3,303,13,0.8636363636363636,0.59375,0.00980392156862745,0.40625,0.9901960784313726,0.7037037037037037,0.6930324448197714,9149.999999999978,14276.465772824611,0.0,14099.280131676956,14302.790433266744,14326.968927340258,1.0000000000012221,10270,30.384615384615383,7230080,21390.76923076923,201,5956.898982668383,0.9804284323271665,,0,0,0,22,1,0,0,2.6111381000082474,smoke,60,1010,0.0,2.609375,9054.8720703125
central_crn_operational_0ms,19,3,303,13,0.8636363636363636,0.59375,0.00980392156862745,0.40625,0.9901960784313726,0.7037037037037037,0.6930324448197714,9149.999999999978,14276.465772824611,0.0,14099.280131676956,14302.790433266744,14326.968927340258,1.0000000000012221,10270,30.384615384615383,7230080,21390.76923076923,201,5956.898982668383,0.9804284323271665,,0,0,0,22,1,0,0,2.7812353000044823,smoke,60,1010,0.0,2.75,9136.4970703125
distributed_crn_honest,18,3,372,14,0.8571428571428571,0.5625,0.008,0.4375,0.992,0.6792452830188678,0.6746660769017394,10000.0,14223.624551005272,330.0620493931987,14297.339073004863,14600.808161126566,14637.560701806866,15.799710631597463,8446,20.75184275184275,7562304,18580.59950859951,151,4930.595085109361,0.9821217144210277,1.0,0,0,0,21,1,0,0,3.772373299987521,smoke,80,1001,0.0,3.75,9851.1904296875
central_crn_available_0ms,18,3,372,14,0.8571428571428571,0.5625,0.008,0.4375,0.992,0.6792452830188678,0.6746660769017394,10000.0,14264.753909890373,0.0,14117.332035021618,14330.341785701294,14366.875343887197,1.0000000000012221,11975,29.422604422604422,8430400,20713.513513513513,222,5953.545598664624,0.9813778705636743,,0,0,0,21,1,0,0,3.050182399980258,smoke,80,1001,0.0,3.046875,10555.03515625
central_crn_operational_0ms,18,3,372,14,0.8571428571428571,0.5625,0.008,0.4375,0.992,0.6792452830188678,0.6746660769017394,10000.0,14264.753909890373,0.0,14119.587753615364,14330.365565318814,14366.954316960127,1.0000000000012221,11975,29.422604422604422,8430400,20713.513513513513,222,5953.545598664624,0.9813778705636743,,0,0,0,21,1,0,0,3.160103900008835,smoke,80,1001,0.0,3.109375,10547.27734375
distributed_crn_honest,16,4,373,16,0.8,0.5,0.010610079575596816,0.5,0.9893899204244032,0.6153846153846154,0.6094118377104301,10000.0,14197.40701202944,265.2495293495761,14239.494018591298,14471.360871279147,14512.655615094005,14.372368704299635,8459,20.682151589242054,7401120,18095.647921760392,143,4872.301508537088,0.9830949284785435,1.0,0,0,0,20,1,0,0,3.721808600006625,smoke,80,1002,0.0,3.671875,9867.5947265625
central_crn_available_0ms,16,4,373,16,0.8,0.5,0.010610079575596816,0.5,0.9893899204244032,0.6153846153846154,0.6094118377104301,10000.0,14234.858325531446,0.0,14120.60931611522,14325.553984141972,14353.527095904978,1.0000000000012221,11995,29.327628361858192,8444480,20646.650366748167,218,5929.060592580962,0.981825760733639,,0,0,0,20,1,0,0,3.169633800018346,smoke,80,1002,0.0,3.09375,10586.447265625
central_crn_operational_0ms,16,4,373,16,0.8,0.5,0.010610079575596816,0.5,0.9893899204244032,0.6153846153846154,0.6094118377104301,10000.0,14234.858325531446,0.0,14121.415530375354,14325.569191866898,14353.54749536013,1.0000000000012221,11995,29.327628361858192,8444480,20646.650366748167,218,5929.060592580962,0.981825760733639,,0,0,0,20,1,0,0,3.0817812000168487,smoke,80,1002,0.0,3.03125,10584.494140625
distributed_crn_honest,15,2,373,16,0.8823529411764706,0.4838709677419355,0.005333333333333333,0.5161290322580645,0.9946666666666667,0.625,0.6344732518444509,10000.0,14204.67096264527,318.89256234117977,14201.816168592206,14513.667711413991,14552.455555419958,15.061788960076683,8287,20.411330049261085,7084032,17448.354679802957,175,4934.361803816108,0.9788825871847472,1.0,0,0,0,17,1,0,0,3.6090986000199337,smoke,80,1003,0.0,3.59375,9751.966796875
central_crn_available_0ms,15,2,373,16,0.8823529411764706,0.4838709677419355,0.005333333333333333,0.5161290322580645,0.9946666666666667,0.625,0.6344732518444509,10000.0,14229.484832533226,0.0,14120.382489264366,14329.31013198113,14354.20480697482,1.0000000000012221,11922,29.364532019704434,8393088,20672.63054187192,244,5908.187883241777,0.9795336352960913,,0,0,0,17,1,0,0,3.0273110999842174,smoke,80,1003,0.0,2.953125,10494.40625
central_crn_operational_0ms,14,2,373,17,0.875,0.45161290322580644,0.005333333333333333,0.5483870967741935,0.9946666666666667,0.5957446808510638,0.609131686612148,10000.0,14232.780085151926,0.0,14123.43317910657,14329.327456461326,14354.241565686123,1.0000000000012221,11922,29.364532019704434,8393088,20672.63054187192,244,5908.187883241777,0.9795336352960913,,0,0,0,16,1,0,0,3.1570522999973036,smoke,80,1003,0.0,3.125,10564.4677734375
distributed_crn_honest,18,3,374,14,0.8571428571428571,0.5625,0.007957559681697613,0.4375,0.9920424403183024,0.6792452830188678,0.674768722149262,10000.0,14175.670167792056,365.128772037572,14256.879442571226,14543.112517134581,14582.531979399886,14.224280445560566,8477,20.726161369193154,7459968,18239.530562347187,152,4930.7038043201,0.9820691282293265,1.0,0,0,0,21,1,0,0,3.7400588000018615,smoke,80,1004,0.0,3.703125,9840.5234375
central_crn_available_0ms,18,3,374,14,0.8571428571428571,0.5625,0.007957559681697613,0.4375,0.9920424403183024,0.6792452830188678,0.674768722149262,10000.0,14240.614167791997,0.0,14126.511598060042,14321.228441980309,14359.220608614965,1.0000000000012221,11945,29.205378973105134,8409280,20560.586797066015,216,5938.269285559522,0.9819171201339473,,0,0,0,21,1,0,0,3.035981699998956,smoke,80,1004,0.0,3.03125,10530.646484375
central_crn_operational_0ms,18,3,374,14,0.8571428571428571,0.5625,0.007957559681697613,0.4375,0.9920424403183024,0.6792452830188678,0.674768722149262,10000.0,14240.614167791997,0.0,14125.655813708512,14321.297313940431,14359.23714778109,1.0000000000012221,11945,29.205378973105134,8409280,20560.586797066015,216,5938.269285559522,0.9819171201339473,,0,0,0,21,1,0,0,3.051873999997042,smoke,80,1004,0.0,3.046875,10528.615234375
distributed_crn_honest,16,3,374,16,0.8421052631578947,0.5,0.007957559681697613,0.5,0.9920424403183024,0.6274509803921569,0.6278257498408437,10000.0,14159.98276269147,324.26042211254423,14223.255142437643,14499.245190050266,14535.024891918925,15.58204106846918,8419,20.584352078239608,7276640,17791.295843520784,158,4920.484568656954,0.9812329255255968,1.0,0,0,0,19,1,0,0,3.656421399995452,smoke,80,1005,0.0,3.609375,9831.580078125
